0,0,0,23.981663462906226,2.160246899469287,4.189935029992178,-79.0,-82.66666666666667,20.3046020733291,27.65872485248335,13.311034519767297,17.20406826074446
-82.0,-77.0,-78.0
-84.0,-77.0,-87.0
