0,0,0,19.056680067921874,1.247219128924647,2.160246899469287,-79.66666666666667,-76.0,21.346829277746263,16.76653085809749,13.762213545797918,12.083157602742281
-80.0,-78.0,-81.0
-74.0,-75.0,-79.0
