0,0,0,27.888598831316664,0.816496580927726,0.816496580927726,-83.0,-83.0,27.417499708427513,28.359697954205817,16.25813427640901,17.510707470957268
-84.0,-83.0,-82.0
-82.0,-84.0,-83.0
0,0,0,27.1009993552709,1.699673171197595,4.496912521077347,-85.33333333333333,-79.33333333333333,32.66735537161488,21.534643338926916,18.26999361764408,14.41802580809563
-87.0,-86.0,-83.0
-73.0,-82.0,-83.0
