0,0,0,23.42394837799166,1.247219128924647,1.632993161855452,-80.33333333333333,-81.0,22.442553592902357,24.405343163080964,14.228685336130777,15.749561904626194
-79.0,-80.0,-82.0
-81.0,-79.0,-83.0
