0,0,0,15.87838510183839,1.8856180831641267,1.8856180831641267,-75.66666666666667,-75.33333333333333,15.808840288915919,15.947929914760861,11.26754746037113,11.663673887352067
-77.0,-73.0,-77.0
-74.0,-74.0,-78.0
