0,0,0,16.222468622905318,0.0,1.5,-75.0,-76.5,15.03699716387764,17.407940081932995,10.89815331661609,12.407641704708201
-75.0,-75.0
-75.0,-78.0
0,0,0,27.42130289236376,0.0,0.0,-80.0,-85.0,21.887835893581567,32.95476989114595,13.993505853494867,19.468787639316634
-80.0,-80.0
-85.0,-85.0
