0,0,0,24.91474106948956,1.247219128924647,1.247219128924647,-81.66666666666667,-81.33333333333333,24.805618448040555,25.023863690938565,15.209598179162601,16.03027650947647
-83.0,-80.0,-82.0
-81.0,-83.0,-80.0
