0,-1.740379853523195,6.903462102370055,10.453963688369779,1.57797338380595,1.3076696830622019
-83.0,-85.0,-84.0,-83.0,-83.0,-86.0,-86.0,-84.0,-87.0,-83.0,-83.0,-83.0,-87.0,-87.0,-85.0,-88.0,-85.0,-85.0,-85.0,-86.0
-86.0,-87.0,-87.0,-85.0,-84.0,-87.0,-85.0,-85.0,-85.0,-84.0,-85.0,-84.0,-85.0,-89.0,-86.0,-87.0,-84.0,-86.0,-87.0,-86.0
1,-3.4694683424957398,11.670794861963566,17.565463928674127,2.471841418861655,3.5972211497209896
-91.0,-89.0,-90.0,-90.0,-93.0,-88.0,-87.0,-94.0,-91.0,-95.0,-89.0,-90.0,-94.0,-91.0,-89.0,-93.0,-90.0,-88.0,-95.0,-87.0
-87.0,-100.0,-90.0,-93.0,-91.0,-95.0,-91.0,-93.0,-95.0,-97.0,-88.0,-90.0,-94.0,-102.0,-94.0,-95.0,-94.0,-94.0,-95.0,-90.0
2,-4.159057149391546,16.64104006103404,19.157589273981387,1.892154040658489,2.56661255354212
-93.0,-91.0,-88.0,-91.0,-95.0,-91.0,-93.0,-89.0,-95.0,-91.0,-94.0,-91.0,-91.0,-91.0,-93.0,-91.0,-91.0,-89.0
-93.0,-94.0,-94.0,-95.0,-93.0,-89.0,-96.0,-94.0,-97.0,-99.0,-97.0,-91.0,-96.0,-95.0,-96.0,-98.0,-97.0,-97.0,-94.0,-90.0
3,0.8172033854756204,17.332110759529453,21.545564755802552,1.8275666882497066,2.898275349237888
-93.0,-94.0,-91.0,-93.0,-90.0,-95.0,-96.0,-93.0,-95.0,-95.0,-95.0,-93.0,-94.0,-90.0,-91.0,-94.0,-94.0,-96.0,-96.0,-94.0
-95.0,-97.0,-93.0,-95.0,-94.0,-101.0,-101.0,-96.0,-95.0,-96.0,-91.0,-94.0,-93.0,-93.0,-95.0,-96.0,-96.0,-97.0,-102.0,-100.0
4,5.8212584600603785,17.836485261734317,14.806705689536944,0.8874119674649424,1.5960889699512366
-89.0,-89.0,-88.0,-91.0,-90.0,-90.0,-91.0,-88.0,-89.0,-89.0,-90.0,-89.0,-88.0,-90.0,-89.0,-88.0,-89.0,-90.0,-89.0,-89.0
-90.0,-93.0,-94.0,-90.0,-90.0,-91.0,-89.0,-88.0,-88.0,-91.0,-90.0,-93.0,-90.0,-91.0,-90.0,-90.0,-93.0,-90.0,-91.0,-89.0
5,10.892835828144511,18.212289320069544,10.108492881342595,1.1079259903080168,1.3379088160259651
-85.0,-84.0,-83.0,-83.0,-84.0,-85.0,-85.0,-86.0,-86.0,-87.0,-84.0,-84.0,-84.0,-84.0,-83.0,-84.0,-85.0,-85.0,-86.0,-86.0
-87.0,-84.0,-84.0,-83.0,-83.0,-86.0,-86.0,-86.0,-87.0,-87.0,-85.0,-85.0,-84.0,-85.0,-84.0,-85.0,-86.0,-83.0,-87.0,-85.0
6,15.99288595157242,18.403918452500196,11.44572221766354,1.4317821063276353,1.5937377450509227
-84.0,-85.0,-86.0,-88.0,-87.0,-86.0,-86.0,-87.0,-88.0,-87.0,-88.0,-85.0,-87.0,-86.0,-85.0,-85.0,-90.0,-88.0,-87.0,-85.0
-91.0,-86.0,-84.0,-87.0,-87.0,-88.0,-88.0,-85.0,-87.0,-87.0,-85.0,-88.0,-86.0,-85.0,-86.0,-88.0,-87.0,-86.0,-87.0,-84.0
