0,5.366690494198102,5.288631298805308,0.8170108104834288,0.21794494717703367,0.5361902647381804
8,5.366690494198102,5.288631298805308,12.318788760067235,0.9797958971132711,1.0440306508910548
-87.0,-87.0,-86.0,-85.0,-87.0,-86.0,-85.0,-87.0,-88.0,-86.0,-88.0,-87.0,-87.0,-87.0,-88.0,-87.0,-86.0,-87.0,-86.0,-89.0
-89.0,-87.0,-90.0,-88.0,-87.0,-88.0,-86.0,-87.0,-89.0,-89.0,-88.0,-89.0,-89.0,-88.0,-88.0,-88.0,-86.0,-89.0,-88.0,-89.0
9,5.366690494198102,5.288631298805308,15.43030959409699,2.7472713735632315,3.2905166767545793
-91.0,-89.0,-94.0,-93.0,-93.0,-95.0,-93.0,-91.0,-90.0,-88.0,-88.0,-88.0,-87.0,-87.0,-86.0,-87.0,-87.0,-88.0,-87.0,-87.0
-94.0,-97.0,-94.0,-94.0,-95.0,-95.0,-97.0,-94.0,-93.0,-90.0,-89.0,-89.0,-89.0,-89.0,-89.0,-87.0,-89.0,-88.0,-88.0,-87.0
10,5.366690494198102,5.288631298805308,9.263079796565489,0.7483314773547882,0.7399324293474371
-83.0,-82.0,-83.0,-82.0,-83.0,-83.0,-82.0,-82.0,-83.0,-83.0,-83.0,-84.0,-83.0,-83.0,-83.0,-84.0,-82.0,-81.0,-83.0,-84.0
-85.0,-84.0,-85.0,-84.0,-83.0,-84.0,-84.0,-84.0,-85.0,-85.0,-86.0,-84.0,-84.0,-86.0,-84.0,-85.0,-84.0,-84.0,-84.0,-85.0
11,5.366690494198102,5.288631298805308,11.886200579233265,0.9096702699330126,1.0428326807307104
-87.0,-86.0,-87.0,-85.0,-86.0,-85.0,-87.0,-88.0,-87.0,-87.0,-87.0,-85.0,-87.0,-86.0,-86.0,-86.0,-86.0,-85.0,-85.0,-85.0
-89.0,-88.0,-89.0,-88.0,-88.0,-87.0,-87.0,-88.0,-90.0,-89.0,-87.0,-88.0,-87.0,-87.0,-88.0,-87.0,-88.0,-88.0,-85.0,-87.0
12,5.366690494198102,5.288631298805308,29.917576777413124,1.4614384931073228,5.92347026665957
-96.0,-95.0,-98.0,-96.0,-97.0,-98.0,-98.0,-97.0,-95.0,-96.0,-95.0,-96.0,-98.0,-99.0,-99.0,-94.0,-95.0,-96.0
-98.0,-95.0,-101.0,-101.0,-113.0,-100.0,-113.0,-102.0,-96.0,-96.0,-100.0,-97.0,-98.0,-98.0,-112.0,-101.0,-112.0,-97.0,-97.0,-98.0
13,5.366690494198102,5.288631298805308,22.930764556267434,2.0346989949375804,2.056088519495209
-96.0,-93.0,-94.0,-91.0,-91.0,-95.0,-95.0,-95.0,-95.0,-96.0,-96.0,-97.0,-96.0,-95.0,-97.0,-95.0,-95.0,-94.0,-93.0,-89.0
-96.0,-94.0,-96.0,-96.0,-94.0,-94.0,-96.0,-98.0,-96.0,-98.0,-98.0,-98.0,-100.0,-99.0,-100.0,-99.0,-99.0,-98.0,-94.0,-94.0
