0,10.543935594835585,-3.561877030526261,5.53620925159278,1.3219304066402284,1.630950643030009
-70.0,-72.0,-72.0,-73.0,-74.0,-75.0,-74.0,-73.0,-74.0,-74.0,-71.0,-74.0,-74.0,-71.0,-74.0,-74.0,-74.0,-72.0,-74.0,-72.0
-74.0,-72.0,-73.0,-77.0,-75.0,-75.0,-78.0,-74.0,-77.0,-77.0,-75.0,-73.0,-77.0,-77.0,-77.0,-75.0,-75.0,-74.0,-74.0,-75.0
1,5.983992317022267,-5.750099287391541,6.047408991374004,0.6782329983125268,1.2
-75.0,-75.0,-75.0,-74.0,-75.0,-74.0,-74.0,-74.0,-74.0,-74.0,-73.0,-73.0,-74.0,-74.0,-75.0,-74.0,-75.0,-75.0,-74.0,-73.0
-77.0,-77.0,-78.0,-77.0,-78.0,-77.0,-77.0,-75.0,-75.0,-74.0,-75.0,-74.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-75.0
2,0.9752973150361758,-6.3171710815545765,8.023103705095268,0.5099019513592784,0.6689544080129826
-79.0,-78.0,-78.0,-78.0,-77.0,-78.0,-78.0,-78.0,-78.0,-78.0,-79.0,-78.0,-79.0,-79.0,-78.0,-79.0,-78.0,-78.0,-78.0,-78.0
-81.0,-79.0,-79.0,-80.0,-80.0,-79.0,-80.0,-80.0,-79.0,-80.0,-80.0,-81.0,-79.0,-80.0,-80.0,-80.0,-81.0,-80.0,-81.0,-80.0
3,-2.4600387642174297,-2.6309116334852005,8.038729966673397,1.077032961426901,0.8366600265340756
-75.0,-78.0,-79.0,-78.0,-78.0,-77.0,-78.0,-80.0,-78.0,-79.0,-78.0,-79.0,-78.0,-78.0,-79.0,-78.0,-79.0,-77.0,-78.0,-80.0
-79.0,-81.0,-81.0,-80.0,-79.0,-80.0,-79.0,-81.0,-79.0,-80.0,-80.0,-80.0,-79.0,-79.0,-80.0,-80.0,-82.0,-80.0,-80.0,-81.0
4,-2.529930873459862,2.3866068814232047,3.597364622075924,0.43588989435406733,0.6244997998398398
-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-67.0,-68.0,-68.0,-68.0,-67.0,-67.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-69.0,-68.0
-70.0,-68.0,-69.0,-69.0,-69.0,-68.0,-69.0,-69.0,-69.0,-69.0,-68.0,-69.0,-68.0,-69.0,-69.0,-69.0,-70.0,-69.0,-70.0,-68.0
5,-2.819606094950292,7.443500025627528,4.315669816386211,0.5830951894845301,0.7664854858377946
-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-70.0,-70.0,-69.0,-70.0,-70.0,-71.0,-71.0,-70.0,-71.0,-71.0,-70.0,-71.0,-71.0,-70.0
-70.0,-72.0,-72.0,-70.0,-71.0,-71.0,-72.0,-70.0,-71.0,-71.0,-71.0,-71.0,-72.0,-71.0,-71.0,-73.0,-71.0,-72.0,-72.0,-71.0
6,-3.4348984853427242,12.477527667874043,5.207878813826202,0.9630680142129111,0.8944271909999159
-73.0,-73.0,-73.0,-75.0,-72.0,-72.0,-72.0,-71.0,-72.0,-73.0,-73.0,-74.0,-74.0,-72.0,-73.0,-73.0,-72.0,-73.0,-71.0,-72.0
-75.0,-74.0,-72.0,-75.0,-75.0,-74.0,-75.0,-73.0,-73.0,-75.0,-74.0,-73.0,-73.0,-74.0,-75.0,-74.0,-74.0,-75.0,-74.0,-73.0
