0,-4.804166903348953,-5.289543994625098,63.448468153116906,2.923777771017084,4.1424630354415966
-110.0,-115.0,-117.0,-113.0,-116.0,-114.0,-109.0,-112.0,-113.0,-113.0,-107.0,-112.0,-114.0,-112.0,-108.0,-107.0,-112.0,-109.0,-108.0
-102.0,-116.0,-106.0,-111.0,-111.0,-106.0,-105.0,-105.0,-105.0,-105.0,-102.0,-105.0,-103.0,-110.0,-113.0,-107.0,-103.0,-104.0,-115.0,-110.0
1,-3.529332230656434,-0.3660489449640657,53.77791767661206,2.3310070248714396,3.611094017053558
-112.0,-111.0,-108.0,-110.0,-113.0,-111.0,-112.0,-113.0,-108.0,-108.0,-109.0,-112.0,-106.0,-105.0,-110.0,-111.0
-100.0,-106.0,-103.0,-103.0,-105.0,-105.0,-106.0,-102.0,-113.0,-110.0,-103.0,-105.0,-112.0,-105.0,-102.0,-103.0,-100.0,-99.0,-103.0,-103.0
2,-3.416028228315847,4.716182951594998,14.820619177219543,0.714142842854285,0.6633249580710799
-91.0,-90.0,-90.0,-91.0,-90.0,-91.0,-93.0,-91.0,-91.0,-91.0,-90.0,-90.0,-91.0,-91.0,-91.0,-90.0,-91.0,-91.0,-90.0,-90.0
-89.0,-90.0,-88.0,-89.0,-90.0,-90.0,-89.0,-89.0,-91.0,-90.0,-89.0,-90.0,-89.0,-89.0,-89.0,-89.0,-89.0,-90.0,-89.0,-90.0
3,-3.8543273561359794,9.725173804521837,3.962414444010924,0.47696960070847283,0.5722761571129799
-74.0,-74.0,-74.0,-74.0,-73.0,-74.0,-74.0,-74.0,-73.0,-74.0,-74.0,-73.0,-74.0,-73.0,-73.0,-74.0,-74.0,-73.0,-73.0,-74.0
-71.0,-72.0,-72.0,-71.0,-72.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-70.0,-71.0,-71.0,-71.0,-71.0,-71.0,-72.0
4,-4.529767665869767,14.687460008033263,5.095629476055976,0.0,0.9
-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0
-75.0,-75.0,-74.0,-74.0,-75.0,-74.0,-75.0,-75.0,-74.0,-77.0,-74.0,-77.0,-75.0,-74.0,-74.0,-75.0,-74.0,-74.0,-74.0,-75.0
5,-0.30020929442492517,17.460855793102542,9.233009931607251,0.739932429347437,0.864580823289529
-87.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-85.0,-85.0,-85.0,-84.0,-84.0,-84.0,-85.0,-84.0,-84.0,-84.0,-85.0,-84.0,-85.0
-86.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.0,-84.0,-83.0,-83.0,-84.0,-82.0,-83.0,-82.0,-83.0,-82.0,-83.0
6,4.727264313218742,17.83020554007727,15.191870174272804,0.5894913061275797,0.6
-93.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,-90.0,-90.0,-91.0,-91.0,-90.0,-91.0,-91.0,-91.0,-91.0,-91.0
-91.0,-90.0,-90.0,-90.0,-90.0,-89.0,-91.0,-90.0,-89.0,-89.0,-90.0,-90.0,-89.0,-89.0,-90.0,-89.0,-90.0,-90.0,-90.0,-90.0
