5197,0,0,     0,     0,-0.001,-0.001, 0.001,   100,   100
5253,0,0,     0,     0,-0.001,   0.0, 0.001,   100,   100
5310,0,0,     0,     0,   0.0,-0.002,-0.002,   100,   100
5367,0,0,     0,     0, 0.001, 0.001,-0.002,   100,   100
5424,0,0,     0,     0,-0.002,   0.0,   0.0,   100,   100
5482,0,0,     0,     0, 0.002,-0.002, 0.001,   100,   100
5539,0,0,     0,     0,-0.001, 0.002,-0.001,   100,   100
5596,0,0,     0,     0,-0.001,-0.001,   0.0,   100,   100
5653,0,0,     0,     0, 0.002,-0.003,-0.002,   100,   100
5710,0,0,     0,     0,   0.0, 0.002,-0.001,   100,   100
5767,0,0,     0,     0, 0.001,-0.001, 0.001,   100,   100
5824,0,0,     0,     0,   0.0, 0.001, 0.001,   100,   100
5880,0,0,     0,     0,-0.001,   0.0,-0.002,   100,   100
5936,0,0,     0,     0, 0.002, 0.001,   0.0,   100,   100
5993,0,0,     0,     0,-0.002,   0.0,-0.001,   100,   100
6050,0,0,     0,     0,   0.0, 0.001, 0.003,   100,   100
6107,0,0,     0,     0, 0.003,   0.0,-0.001,   100,   100
6164,0,0,     0,     0,-0.001, 0.002,-0.001,   100,   100
6221,0,0,     0,     0, 0.001, 0.001,   0.0,   100,   100
6277,0,0,     0,     0,   0.0,   0.0,-0.001,   100,   100
6334,0,0,     0,     0,-0.001,   0.0,-0.001,   100,   100
6391,0,0,     0,     0,-0.001, 0.001, 0.001,   100,   100
6449,0,0,     0,     0,-0.001,-0.001,   0.0,   100,   100
6506,0,0,     0,     0,-0.001, 0.001,-0.002,   100,   100
6564,0,0,     0,     0, 0.001, 0.001,   0.0,   100,   100
6620,0,0,     0,     0,   0.0,   0.0,   0.0,   100,   100
6677,0,0,     0,     0,-0.001, 0.002, 0.001,   100,   100
6734,0,0,     0,     0, 0.003,   0.0, 0.001,   100,   100
6791,0,0,     0,     0, 0.002,-0.004, 0.001,   100,   100
6848,0,0,     0,     0, 0.003,-0.002,   0.0,   100,   100
6906,0,0,     0,     0,   0.0,-0.002, 0.002,   100,   100
6963,0,0,     0,     0, 0.002,-0.002,   0.0,   100,   100
7019,0,0,     0,     0,   0.0, 0.001,   0.0,   100,   100
7077,0,0,     0,     0,-0.001,-0.002,   0.0,   100,   100
7136,0,0,     0,     0, 0.001,-0.001, 0.002,   100,   100
7195,0,0,     0,     0, 0.002, 0.002,-0.003,   100,   100
7251,0,0,     0,     0,-0.002,   0.0, 0.001,   100,   100
7308,0,0,     0,     0,-0.001,   0.0,-0.001,   100,   100
7365,0,0,     0,     0,-0.004, 0.004,-0.001,   100,   100
7421,0,0,     0,     0, 0.006, 0.003, 0.001,   100,   100
7479,0,0,     0,     0, 0.001, 0.007, 0.008,   100,   100
7535,0,0,     0,     0, 0.002,-0.001,   0.0,   100,   100
7591,0,0,     0,     0,-0.003,   0.0,-0.001,   100,   100
7650,0,0,     0,     0, 0.002, 0.002,   0.0,   100,   100
7707,0,0,     0,     0,   0.0,-0.001,   0.0,   100,   100
7764,0,0,     0,     0, 0.002,-0.001,   0.0,   100,   100
7821,0,0,     0,     0,   0.0, 0.001, 0.003,   100,   100
7878,0,0,     0,     0,   0.0,-0.002,   0.0,   100,   100
7934,0,0,     0,     0, 0.003,   0.0, 0.002,   100,   100
7992,0,0,     0,     0, 0.001,   0.0,-0.001,   100,   100
8049,0,0,     0,     0, 0.001,-0.002, 0.001,   100,   100
8105,0,0,     0,     0,   0.0, 0.002,-0.002,   100,   100
8162,0,0,     0,     0, 0.002,-0.001, 0.001,   100,   100
8220,0,0,     0,     0, 0.001, 0.001,-0.001,   100,   100
8277,0,0,     0,     0,-0.001, 0.003,-0.001,   100,   100
8335,0,0,     0,     0,   0.0,-0.001, 0.002,   100,   100
8391,0,0,     0,     0,-0.001,-0.002, 0.001,   100,   100
8447,0,0,     0,     0,-0.001,   0.0, 0.001,   100,   100
8504,0,0,     0,     0,-0.001, 0.002, 0.001,   100,   100
8561,0,0,     0,     0,-0.002,   0.0,-0.002,   100,   100
8619,0,0,     0,     0,-0.002, 0.002, 0.002,   100,   100
8676,0,0,     0,     0, 0.001,-0.001,-0.001,   100,   100
8734,0,0,     0,     0,-0.001,-0.001,-0.002,   100,   100
8790,0,0,     0,     0, 0.001,-0.002,-0.002,   100,   100
8846,0,0,     0,     0, 0.002, 0.001, 0.001,   100,   100
8905,0,0,     0,     0,   0.0, 0.001,-0.002,   100,   100
8961,0,0,     0,     0, 0.001, 0.003,-0.002,   100,   100
9018,0,0,     0,     0, 0.001,-0.002, 0.001,   100,   100
9075,0,0,     0,     0,   0.0, 0.002,   0.0,   100,   100
9132,0,0,     0,     0, 0.001, 0.001, 0.002,   100,   100
9191,0,0,     0,     0, 0.001, 0.002,-0.001,   100,   100
9248,0,0,     0,     0, 0.001,   0.0, 0.001,   100,   100
9306,0,0,     0,     0, 0.002,-0.002,   0.0,   100,   100
9364,0,0,     0,     0,-0.001,-0.003, 0.001,   100,   100
9420,0,0,     0,     0, 0.003, 0.001, 0.002,   100,   100
9477,0,0,     0,     0,   0.0, 0.002,-0.002,   100,   100
9536,0,0,     0,     0, 0.001, 0.001,   0.0,   100,   100
9592,0,0,     0,     0,   0.0, 0.004,   0.0,   100,   100
9649,0,0,     0,     0, 0.001,   0.0, 0.001,   100,   100
9707,0,0,     0,     0, 0.001,   0.0,   0.0,   100,   100
9763,0,0,     0,     0,-0.002, 0.002,   0.0,   100,   100
9822,0,0,     0,     0,   0.0,-0.001, 0.001,   100,   100
9879,0,0,     0,     0, 0.002, 0.001, 0.003,   100,   100
9936,0,0,     0,     0, 0.002,   0.0,   0.0,   100,   100
9992,0,0,     0,     0,   0.0, 0.001, 0.001,   100,   100
10049,0,0,     0,     0,   0.0, 0.003,-0.001,   100,   100
10106,0,0,     0,     0, 0.001, 0.001,-0.002,   100,   100
10163,0,0,     0,     0,   0.0, 0.001,-0.001,   100,   100
10220,0,0,     0,     0,-0.001, 0.003,-0.001,   100,   100
10277,0,0,     0,     0,-0.001, 0.001, 0.001,   100,   100
10333,0,0,     0,     0,   0.0,   0.0, 0.002,   100,   100
10391,0,0,     0,     0, 0.002,-0.002,   0.0,   100,   100
10448,0,0,     0,     0,   0.0,   0.0,-0.001,   100,   100
10505,0,0,     0,     0,-0.001, 0.001,   0.0,   100,   100
10562,0,0,     0,     0, 0.001, 0.002, 0.002,   100,   100
10620,0,0,     0,     0,   0.0,   0.0, 0.001,   100,   100
10676,0,0,     0,     0,-0.002,   0.0,   0.0,   100,   100
10733,0,0,     0,     0, 0.002, 0.001,   0.0,   100,   100
10792,0,0,     0,     0,   0.0,-0.001, 0.001,   100,   100
10848,0,0,     0,     0, 0.001, 0.002,   0.0,   100,   100
10904,0,0,     0,     0,   0.0,   0.0,   0.0,   100,   100
10962,0,0,     0,     0,-0.001, 0.001,   0.0,   100,   100
11018,0,0,     0,     0,   0.0,   0.0,-0.001,   100,   100
11076,0,0,     0,     0,-0.001,-0.002, 0.001,   100,   100
11133,0,0,     0,     0, 0.001,   0.0, 0.001,   100,   100
11190,0,0,     0,     0,-0.001,   0.0, 0.001,   100,   100
11246,0,0,     0,     0, 0.001, 0.002,   0.0,   100,   100
11303,0,0,     0,     0, 0.002,-0.002,-0.002,   100,   100
11359,0,0,     0,     0,-0.001,-0.001,-0.001,   100,   100
11417,0,0,     0,     0,   0.0,-0.002, 0.001,   100,   100
11474,0,0,     0,     0,   0.0, 0.001, 0.002,   100,   100
11532,0,0,     0,     0,   0.0, 0.001, 0.002,   100,   100
11588,0,0,     0,     0, 0.001,   0.0, 0.002,   100,   100
11647,0,0,     0,     0,   0.0, 0.001,   0.0,   100,   100
11703,0,0,     0,     0, 0.142,   0.0,-0.003,   100,   100
11759,0,0,     0,     0,   0.0,-0.002,   0.0,   100,   100
11817,0,0,     0,     0, 0.001, 0.001, 0.002,   100,   100
11874,0,0,     0,     0, 0.142, 0.001, 0.002,   100,   100
11930,0,0,     0,     0, 0.001,-0.001,-0.001,   100,   100
11988,0,0,     0,     0,-0.001,   0.0,   0.0,   100,   100
12045,0,0,     0,     0,   0.0,-0.003,-0.001,   100,   100
12101,0,0,     0,     0,-0.001, 0.001,   0.0,   100,   100
12158,0,0,     0,     0,   0.0,   0.0,   0.0,   100,   100
12215,0,0,     0,     0,   0.0,-0.001,   0.0,   100,   100
12273,0,0,     0,     0,-0.001, 0.001,   0.0,   100,   100
12330,0,0,     0,     0, 0.001, 0.002,   0.0,   100,   100
12387,0,0,     0,     0, 0.001,-0.002,-0.001,   100,   100
12444,0,0,     0,     0, 0.001, 0.001,   0.0,   100,   100
12500,0,0,     0,     0,   0.0,-0.001,-0.003,   100,   100
12558,1,0,     0,     0, 0.001, 0.001,-0.001,   100,   100
12615,1,0,     0,     0, 0.143,   0.0,-0.003,   100,   100
12672,1,0,     0,     0,-0.001,-0.001,-0.002,   100,   100
12729,1,0,     0,     0, 0.002,-0.001, 0.001,   100,   100
12786,1,0,     0,     0, 0.001,-0.001, 0.001,   100,   100
12842,1,0,     0,     0,   0.0,-0.001,   0.0,   100,   100
12900,1,0,     0,     0, 0.001,-0.002, 0.001,   100,   100
12957,1,0,     0,     0,-0.001, 0.001,   0.0,   100,   100
13013,1,0,     0,     0, 0.002, 0.003,-0.001,   100,   100
13070,1,0,     0,     0, 0.001,-0.001,   0.0,   100,   100
13127,1,0,     0,     0, 0.002,   0.0,-0.003,   100,   100
13184,2,0,     0,     0, 0.002, 0.002, 0.001,   100,   100
13243,2,0,     0,     0, 0.002,-0.001, 0.001,   100,   100
13301,2,0,     0,     0, 0.001,-0.003,-0.002,   100,   100
13357,2,0,     0,     0, 0.001,-0.002,   0.0,   100,   100
13413,2,0,     0,     0,-0.001,-0.001,   0.0,   100,   100
13471,2,0,     0,     0, 0.002,   0.0, 0.002,   100,   100
13528,2,0,     0,     0, 0.001,   0.0, 0.001,   100,   100
13585,2,0,     0,     0,-0.001, 0.001, 0.002,   100,   100
13642,2,0,     0,     0,   0.0,-0.002,-0.001,   100,   100
13698,2,0,     0,     0,-0.001, 0.002, 0.001,   100,   100
13755,2,0,     0,     0,   0.0,-0.001, 0.001,   100,   100
13811,2,0,     0,     0,-0.001,-0.002, 0.001,   100,   100
13868,2,0,     0,     0,   0.0,-0.001,   0.0,   100,   100
13927,2,0,     0,     0, 0.002,-0.001,   0.0,   100,   100
13985,2,0,     0,     0, 0.002,-0.001, 0.003,   100,   100
14042,2,0,     0,     0, 0.001,-0.002,   0.0,   100,   100
14099,2,0,     0,     0, 0.001,-0.001,-0.003,   100,   100
14156,2,0,     0,     0,-0.002, 0.004,   0.0,   100,   100
14213,2,0,     0,     0,-0.001,   0.0, 0.001,   100,   100
14271,2,0,     0,     0,-0.001,   0.0,   0.0,   100,   100
14328,2,0,     0,     0,-0.001,   0.0,   0.0,   100,   100
14385,2,0,     0,     0,-0.001, 0.001, 0.002,   100,   100
14441,2,0,     0,     0, 0.001,   0.0,-0.001,   100,   100
14501,2,0,     0,     0,   0.0,   0.0,   0.0,   100,   100
14559,2,0,     0,     0, 0.002,   0.0, 0.001,   100,   100
14615,2,0,     0,     0, 0.143,   0.0, 0.001,   100,   100
14671,2,0,     0,     0,-0.001, 0.002,-0.001,   100,   100
14729,2,0,     0,     0,-0.001,-0.002, 0.001,   100,   100
14787,2,0,     0,     0, 0.001, 0.002,-0.002,   100,   100
14844,2,0,     0,     0,   0.0, 0.002,-0.001,   100,   100
14900,2,0,     0,     0, 0.001,   0.0, 0.001,   100,   100
14957,2,0,     0,     0,-0.001,-0.001,-0.002,   100,   100
15013,2,0,     0,     0,-0.002,-0.001,-0.002,   100,   100
15071,2,0,     0,     0, 0.001, 0.001, 0.002,   100,   100
15129,2,0,     0,     0,   0.0, 0.002, 0.001,   100,   100
15185,2,0,     0,     0,   0.0, 0.001,   0.0,   100,   100
15242,2,0,     0,     0, 0.001,   0.0,-0.001,   100,   100
15299,2,0,     0,     0, 0.001,-0.002,-0.001,   100,   100
15357,2,0,     0,     0,   0.0,-0.002,-0.001,   100,   100
15414,2,0,     0,     0,   0.0,-0.001, 0.001,   100,   100
15470,2,0,     0,     0, 0.002,   0.0,   0.0,   100,   100
15527,2,0,     0,     0, 0.001,   0.0,   0.0,   100,   100
15584,2,0,     0,     0, 0.001,   0.0, 0.001,   100,   100
15641,2,0,     0,     0,-0.001,   0.0,   0.0,   100,   100
15702,2,0,     0,     0,   0.0,   0.0,-0.001,   100,   100
15759,2,0,     0,     0,   0.0, 0.001,-0.002,   100,   100
15816,2,0,     0,     0,   0.0, 0.002, 0.001,   100,   100
15872,2,0,     0,     0,-0.001,   0.0,   0.0,   100,   100
15929,2,0,     0,     0,   0.0,-0.002,-0.003,   100,   100
15987,2,0,     0,     0,   0.0, 0.001,   0.0,   100,   100
16045,2,0,     0,     0,-0.002,   0.0, 0.002,   100,   100
16102,2,0,     0,     0,   0.0,   0.0,-0.001,   100,   100
16158,2,0,     0,     0,-0.001,-0.001, 0.001,   100,   100
16215,2,0,     0,     0, 0.001,   0.0,   0.0,   100,   100
16274,2,0,     0,     0,-0.001,-0.002,-0.001,   100,   100
16331,2,0,     0,     0, 0.001,-0.001, 0.001,   100,   100
16388,2,0,     0,     0,-0.001,   0.0,-0.001,   100,   100
16445,2,0,     0,     0,-0.001, 0.003,   0.0,   100,   100
16502,2,0,     0,     0,   0.0, 0.001,   0.0,   100,   100
16558,2,0,     0,     0,   0.0,   0.0,   0.0,   100,   100
16617,2,0,     0,     0,   0.0,-0.001, 0.001,   100,   100
16674,2,0,     0,     0,   0.0,-0.001, 0.001,   100,   100
16730,2,0,     0,     0,   0.0,-0.001,-0.001,   100,   100
16787,2,0,     0,     0,-0.001, 0.001, 0.001,   100,   100
16845,2,0,     0,     0,   0.0,   0.0, 0.002,   100,   100
16902,2,0,     0,     0,   0.0,-0.002, 0.001,   100,   100
16958,2,0,     0,     0,-0.003, 0.001,-0.001,   100,   100
17015,2,0,     0,     0,-0.002,-0.002,-0.001,   100,   100
17072,2,0,     0,     0,   0.0, 0.001, 0.001,   100,   100
17130,2,0,     0,     0,   0.0,   0.0, 0.002,   100,   100
17188,2,0,     0,     0,-0.003,   0.0, 0.001,   100,   100
17245,2,0,     0,     0,-0.001,   0.0,   0.0,   100,   100
17301,2,0,     0,     0,-0.002, 0.001,   0.0,   100,   100
17359,2,0,     0,     0,   0.0,-0.003,   0.0,   100,   100
17417,2,0,     0,     0,-0.001,-0.001,-0.001,   100,   100
17473,2,0,     0,     0,-0.001,-0.001,   0.0,   100,   100
17530,2,0,     0,     0, 0.001,-0.001,-0.001,   100,   100
17588,2,0,     0,     0,-0.001,-0.001,-0.003,   100,   100
17644,2,0,     0,     0,-0.002,   0.0,-0.001,   100,   100
17701,2,0,     0,     0, 0.001,   0.0,-0.001,   100,   100
