2443,0,0,     0,     0,-0.003, 0.002, 0.006,   100,   100,0.8769952613788425,-0.12738228789534545,0.41095039169556713,   0.0,-0.059689947495687345
2970,0,0,     0,     0,-0.004, 0.002, 0.001,   100,   100,0.939613925035117,-0.020402156641344704,0.8184980645057165,-0.02435543130437206,-0.06855495652647638
3466,0,0,     0,     0,-0.008, 0.003, 0.001,   100,   100,0.9373591902149487,-0.01321176461972362,1.2261012496316852,-0.05234250807129967,-0.07431351392637067
3958,0,0,     0,     0,-0.007, 0.004, 0.003,   100,   100,0.9331855609229656,-0.02527389966389504,1.633435485057553,-0.08266879263108466,-0.08537606936952723
4452,0,0,     0,     0,-0.006, 0.007,   0.0,   100,   100,0.9172877900948955,-0.0010720120667250255,2.0411192273282226,-0.11756004427870358,-0.0858542612336008
4956,0,0,     0,     0,-0.003, 0.002,-0.001,   100,   100,0.9317012072536272,-0.027017939072734087,2.448051823331138,-0.15258303494835027,-0.09769832102891043
5453,0,0,     0,     0,-0.001, 0.002, 0.002,   100,   100,0.9096523154417859,0.01094389638094495,2.8551029919433613,-0.1924782643546901,-0.09277768188855036
5959,0,0,     0,     0,-0.001,-0.001,-0.001,   100,   100,0.9028250646100908,-0.046400112207217625,3.262204075601185,-0.23035690424328326,-0.11379075188377097
6475,0,0,     0,     0, 0.001,   0.0, 0.001,   100,   100,0.9163480133501922,0.004150999874575789,3.6677565298269306,-0.27670524043199635,-0.11194166594682876
6977,0,0,     0,     0, 0.143,-0.002,   0.0,   100,   100,0.8487823757951449,-0.08804165474058712,4.075022015861442,-0.32248660515567895,-0.15445216570570103
2442,0,0,     0,     0,-0.003,   0.0, 0.003,   100,   100,0.8498862834256566,-0.11240200026180902,0.41021467084296276,   0.0,-0.054253081192975804
2983,0,16:59:00,35.55528833,139.65480833, -0.01, 0.014, 0.003,   100,   100,0.8966716864052808,-0.015256087643495952,0.8182870908837858,-0.02216093321157231,-0.06120630848734294
3505,0,16:59:01,35.55527333,139.65480667, -0.01, 0.011,   0.0,   100,   100,0.8313907803567182,-0.00695074212789748,1.2257984400719102,-0.047134391644843496,-0.06461964941981115
4053,0,16:59:01,35.55527333,139.65480667, 0.002,-0.009, 0.002,   100,   100,0.8209247500674257,0.04613504580999228,1.6368338369487294,-0.07373238694196307,-0.04147161052567136
4620,0,16:59:02,35.55525833,139.65480333,-0.003, 0.002,   0.0,   100,   100,0.8052419082849517,-0.08975016657226786,2.046271725711113,-0.09072217693149975,-0.08714576332853755
5188,0,16:59:02,35.55525833,139.65480333, 0.003,-0.004,-0.001,   100,   100,0.857154411525804,-0.03489625334020807,2.453294756431057,-0.1262825750187283,-0.10377950342533813
5729,0,16:59:03,35.55524500,139.65480167, 0.002, 0.001, 0.002,   100,   100,0.8800083675889374,-0.012354124724180293,2.8591439830751764,-0.16855326970411655,-0.10950789673465207
6252,0,16:59:03,35.55524500,139.65480167,   0.0,   0.0, 0.003,   100,   100,0.8918865649309597,0.034057312608886,3.265796878012136,-0.21326383871729143,-0.09388599618631646
6778,0,16:59:04,35.55523000,139.65479833,   0.0,-0.003,   0.0,   100,   100,0.8618707069401097,-0.0010347156224471687,3.671851123731147,-0.2514990546145638,-0.09437563949301854
7309,0,16:59:04,35.55523000,139.65479833, 0.003,-0.001,-0.002,   100,   100,0.8686511679915909,-5.181829674705263e-05,4.078404916140104,-0.2899821499091702,-0.09440000035767564
7841,0,16:59:05,35.55522000,139.65479667,-0.001,-0.001,   0.0,   100,   100,0.8929591215630683,0.001398396503558219,4.484931650124115,-0.3284726760378204,-0.09376052204477324
8358,0,16:59:05,35.55522000,139.65479667,   0.0,   0.0, 0.003,   100,   100,0.8797529445122079,0.024202377957968757,4.891485212666352,-0.36670344536292954,-0.08252671827493534
