2443,5,0,     0,     0,-0.003,   0.0, 0.007,   100,   100,0.8941575186600722,-0.12894574010059556,0.40910795937822014,   0.0,-0.05899713138029738
2958,5,0,     0,     0,-0.007, 0.006, 0.001,   100,   100,0.9232329177429426,-0.021357095834607875,0.8167553685015645,-0.02407796999183643,-0.06844365156740956
3455,5,0,     0,     0,-0.006, 0.004,   0.0,   100,   100,0.889796881452864,0.07370853400517485,1.2251322092852182,-0.05207249961869066,-0.034535350692939094
3973,5,0,     0,     0,-0.004,-0.002,   0.0,   100,   100,0.8680683045120217,-0.1667471357312299,1.63824111426651,-0.06634503521677734,-0.11393673626881401
4512,5,0,     0,     0, 0.001,-0.001,-0.001,   100,   100,0.8727230137392035,-0.034792818390082525,2.0436243278167745,-0.11273398339012475,-0.13020360556838695
5038,5,0,     0,     0,   0.0, 0.002, 0.001,   100,   100,0.8818639851985113,-0.02380487954591215,2.4487706824329556,-0.16578563342059818,-0.1412334162603745
5560,5,0,     0,     0,-0.001,   0.0, 0.001,   100,   100,0.8970578310256618,-0.04187969252569268,2.8534074460682852,-0.2233168985775495,-0.16031411468140636
6074,5,0,     0,     0, 0.002, 0.001, 0.001,   100,   100,0.9174570337179035,-0.0561091070503239,3.2571069901327445,-0.2885958303529469,-0.18532394639485394
6577,5,0,     0,     0, 0.144, 0.001, 0.001,   100,   100,0.9397647643901841,-0.016875190489036296,3.658289311112191,-0.3638075472127884,-0.1926534120271045
7073,5,0,     0,     0,   0.0,   0.0, 0.002,   100,   100,0.940415509730572,-0.01865288587683367,4.059319269935764,-0.4420375851388446,-0.20075766361855912
2440,5,15:19:22,35.55540833,139.65473167,-0.001,-0.001, 0.004,   100,   100,0.8856913447536887,-0.13407878182959643,0.41264840499379063,   0.0,-0.06246803222501851
2960,5,15:19:22,35.55540833,139.65473167,-0.004, 0.006,   0.0,   100,   100,0.8285669126342123,0.1430566519642711,0.8291137422651701,-0.02604966307061021,0.009577531927511498
3536,5,15:19:23,35.55539667,139.65473000, 0.002,   0.0, 0.001,   100,   100,0.9034094888244014,-0.09021147048126044,1.2388568751637083,-0.022125215137079768,-0.031339932828476726
4052,5,15:19:23,35.55539667,139.65473000, 0.001,-0.002, 0.002,   100,   100,0.7135839565111699,-0.17736924570214274,1.65575298967637,-0.035194990649563856,-0.13501501886330358
4704,5,15:19:24,35.55539000,139.65472667,-0.001,   0.0,-0.001,   100,   100,0.8145542862841048,-0.10633348025179878,2.0633711671281865,-0.09056643252284152,-0.18871498502387668
