2442,0,18:42:58,35.55558667,139.65484500,-0.003,   0.0, 0.007,   100,   100
2497,0,18:42:58,35.55558667,139.65484500,-0.006,-0.002,   0.0,   100,   100
2552,0,18:42:58,35.55558667,139.65484500,-0.001, 0.003,-0.001,   100,   100
2605,0,18:42:58,35.55558667,139.65484500,-0.004,   0.0, 0.003,   100,   100
2661,0,18:42:59,35.55559500,139.65485000,-0.003, 0.001, 0.003,   100,   100
2718,0,18:42:59,35.55559500,139.65485000,-0.002,-0.001, 0.004,   100,   100
2777,0,18:42:59,35.55559500,139.65485000,-0.002,-0.001, 0.003,   100,   100
2835,0,18:42:59,35.55559500,139.65485000,-0.004, 0.001, 0.002,   100,   100
2895,0,18:42:59,35.55559500,139.65485000,-0.004,-0.001, 0.002,   100,   100
2953,0,18:42:59,35.55559500,139.65485000,-0.004, 0.002, 0.001,   100,   100
3010,0,18:42:59,35.55559500,139.65485000,-0.003, 0.002, 0.003,   100,   100
3068,0,18:42:59,35.55559500,139.65485000,-0.003, 0.001, 0.003,   100,   100
3126,0,18:42:59,35.55559500,139.65485000,-0.002, 0.002, 0.006,   100,   100
3183,0,18:42:59,35.55559500,139.65485000,-0.001,   0.0,   0.0,   100,   100
3240,0,18:42:59,35.55559500,139.65485000, 0.001,   0.0, 0.002,   100,   100
3298,0,18:42:59,35.55559500,139.65485000,   0.0,-0.001,-0.001,   100,   100
3356,0,18:42:59,35.55559500,139.65485000,-0.001,-0.001,   0.0,   100,   100
3412,0,18:42:59,35.55559500,139.65485000,-0.001,-0.002, 0.001,   100,   100
3469,0,18:42:59,35.55559500,139.65485000, 0.001,   0.0, 0.002,   100,   100
3527,0,18:42:59,35.55559500,139.65485000,   0.0, 0.001,   0.0,   100,   100
3584,0,18:42:59,35.55559500,139.65485000,-0.002,-0.001, 0.001,   100,   100
3642,0,18:42:59,35.55559500,139.65485000,-0.001,   0.0,   0.0,   100,   100
3701,0,18:43:00,35.55559667,139.65486000,   0.0,-0.001,   0.0,   100,   100
3765,0,18:43:00,35.55559667,139.65486000, 0.001,   0.0,   0.0,   100,   100
3821,0,18:43:00,35.55559667,139.65486000,-0.001,-0.001,-0.001,   100,   100
3880,0,18:43:00,35.55559667,139.65486000,-0.001,   0.0,   0.0,   100,   100
3940,0,18:43:00,35.55559667,139.65486000, 0.001,-0.003, 0.001,   100,   100
