2443,0,0,     0,     0,   0.0,   0.0, 0.004,   100,   100,0.8753714343743884,-0.12550934243355738,0.4107043588889113,   0.0,-0.05888612764201389
2970,0,0,     0,     0,-0.002, 0.001, 0.002,   100,   100,0.8938709089326135,0.06889462332522012,0.8191333589245144,-0.02407864016993154,-0.027352022750889098
3486,0,0,     0,     0,-0.011, 0.012, 0.001,   100,   100,0.8505918997733267,-0.003810971842372557,1.2268127031578406,-0.03523227647555525,-0.029179263115440054
4033,0,0,     0,     0,-0.003,-0.004, 0.003,   100,   100,0.903567298399055,-0.008990634183808077,1.635159277778459,-0.047150911436107334,-0.03324410494614146
4545,0,0,     0,     0, 0.006,-0.008, 0.002,   100,   100,0.8862543897519012,-0.014316958296652138,2.043378513447214,-0.06072679613872223,-0.03984231070920602
5065,0,0,     0,     0, 0.004,-0.002, 0.002,   100,   100,0.9071520805572997,-0.013302511690633234,2.451790614914895,-0.07700749360709135,-0.04583603750472031
5573,0,0,     0,     0,-0.002,   0.0,   0.0,   100,   100,0.9280061618151257,-0.0005066768770499719,2.8594451566977845,-0.09570585903684338,-0.04605884453193546
6070,0,0,     0,     0,-0.002, 0.002, 0.001,   100,   100,0.8941266662537548,-0.04398253316678147,3.267528477894242,-0.11451500784905629,-0.0661539763502375
6585,0,0,     0,     0,-0.002, 0.002,-0.002,   100,   100,0.9118253352621575,0.014305547650430683,3.674807701088498,-0.1414975210648558,-0.05975020089879999
7090,0,0,     0,     0, 0.001,   0.0,   0.0,   100,   100,0.8238527944928108,-0.14008459258979733,4.08629194114691,-0.16611308728297536,-0.12984239495536046
7651,0,0,     0,     0,   0.0,   0.0,-0.002,   100,   100,0.8774474301353995,-0.0827230414451281,4.492148632877418,-0.219108645625324,-0.16843013346619132
8183,0,0,     0,     0,   0.0,-0.002, 0.001,   100,   100,0.9183295824302147,-0.003833591117172297,4.895329548329016,-0.28766598485476547,-0.17013738187848398
8686,0,0,     0,     0,-0.003, 0.002,   0.0,   100,   100,0.8775475924988043,-0.11882509852902945,5.29967484309293,-0.3571318011100594,-0.22569020846941723
9210,0,0,     0,     0,   0.0, 0.001,-0.002,   100,   100,0.8729910094831947,-0.1267713363305455,5.700345901189911,-0.44912661704671986,-0.28538756358622797
9744,0,0,     0,     0, 0.001,   0.0,   0.0,   100,   100,0.8720326571079307,0.009928868560259985,6.096183473612005,-0.5652639677366248,-0.28069062119261173
10275,0,0,     0,     0,-0.001, 0.001,   0.0,   100,   100,0.8854088821000803,-0.015995068178844773,6.488065771461598,-0.6782444968603245,-0.2880583865399204
10794,0,0,     0,     0, 0.001,-0.001, 0.001,   100,   100,0.8439149315467924,0.039634931308620835,6.879799925211637,-0.7943151283404292,-0.2688697514386486
11335,0,0,     0,     0,-0.001, 0.001,-0.001,   100,   100,0.9364886308663121,-0.015166215753003254,7.27337272489388,-0.9027608450021234,-0.27548110584036034
11827,0,0,     0,     0,-0.001,   0.0, 0.001,   100,   100,0.9402476560732504,-0.008631783245273916,7.666160806982969,-1.0137895025746526,-0.27922832065735803
12318,0,0,     0,     0,   0.0, 0.001,-0.002,   100,   100,0.9371343028038698,-0.009474796544201358,8.058626485977694,-1.1263168787578621,-0.28335618172101557
12811,0,0,     0,     0,-0.001, 0.002,   0.0,   100,   100,0.922522311146666,-0.012823023645937237,8.450733023314156,-1.2404949873998679,-0.28903281694948335
13310,1,0,     0,     0,   0.0, 0.002,-0.002,   100,   100,0.9215126073172523,-0.014509290580738354,8.842271551631324,-1.3569227977574314,-0.2954644050699375
13810,1,0,     0,     0,   0.0, 0.001,-0.001,   100,   100,0.7374628247559272,0.24794655817505606,9.251364768604049,-1.4814399636313489,-0.15169071193968378
14449,1,0,     0,     0,-0.001,   0.0, 0.001,   100,   100,0.8515556510108834,-0.12795741337587918,9.657437258378343,-1.5435142317937365,-0.21341723850785596
14987,1,0,     0,     0,   0.0,   0.0,-0.002,   100,   100,0.9055835075252525,-0.017225449383308944,10.057396876303688,-1.6301924982446194,-0.2212016286263926
15497,1,0,     0,     0,-0.001, 0.003, 0.002,   100,   100,0.9135005787744914,-0.016494174256222793,10.45606966879758,-1.719846625095673,-0.22857984172314733
