2445,0,0,     0,     0,-0.004,   0.0, 0.003,   100,   100,0.7870188936879663,-0.08205462547357689,0.4122871371945242,   0.0,-0.04298507558254718
3029,0,17:35:10,35.55562333,139.65482500,-0.013, 0.014, 0.001,   100,   100,0.902545258534259,-0.07131025140438763,0.8211944415605907,-0.01758774510926355,-0.0753227807580509
3539,0,17:35:10,35.55562333,139.65482500,-0.006, 0.001, 0.001,   100,   100,0.747804369804434,-0.13302578772266538,1.2318079312970138,-0.04857491928123317,-0.1485738907230343
4149,0,17:35:11,35.55562500,139.65482500,-0.009, 0.008,   0.0,   100,   100,0.8494543276914306,-0.12411808357730902,1.6381692311194174,-0.10939779743959582,-0.2086108184720083
4703,0,17:35:12,35.55562500,139.65482667, 0.001,-0.003,-0.002,   100,   100,0.7737214076085572,-0.08941321846079975,2.039615575700833,-0.1943802076476202,-0.25603107355258203
5312,0,17:35:12,35.55562500,139.65482667, 0.002, 0.006,-0.001,   100,   100,0.8746885527284366,0.07828177288854732,2.435690275913333,-0.2980631393490739,-0.21938925515583274
5839,0,17:35:13,35.55562500,139.65482833, 0.002,-0.003,-0.002,   100,   100,0.8849089827547574,-0.10229436288584581,2.83586511864967,-0.38729341486211305,-0.26678501275918365
6361,0,17:35:13,35.55562500,139.65482833, 0.003,   0.0,   0.0,   100,   100,0.8666727182839059,0.06231675675057469,3.2303099983638965,-0.4950951853229769,-0.2373829213623148
6891,0,17:35:14,35.55562667,139.65482833,-0.001, 0.002,   0.0,   100,   100,0.8864022946393115,-0.09051512954926855,3.6285212264121682,-0.5914402678967299,-0.2792195686686348
7413,0,17:35:14,35.55562667,139.65482833, 0.001, 0.001, 0.002,   100,   100,0.849286186561228,0.027540761229748245,4.021167588308843,-0.7040157303760427,-0.26597378380002235
7951,0,17:35:15,35.55562667,139.65483000,-0.001,   0.0,   0.0,   100,   100,0.8736306096308223,-0.12144737721527776,4.4171320675273815,-0.8118876732312802,-0.3230246938803734
8479,0,17:35:15,35.55562667,139.65483000,   0.0,-0.001,-0.001,   100,   100,0.8365076558339546,-0.0066313543147001885,4.804701795901796,-0.9416265026684701,-0.3262646993934626
9036,0,17:35:16,35.55562667,139.65483000,-0.001, 0.001,-0.001,   100,   100,0.8931328834161945,-0.026372803124625865,5.191237436067851,-1.0724134041846178,-0.3383141407750643
9560,0,17:35:16,35.55562667,139.65483000,-0.001, 0.001,-0.001,   100,   100,0.7941730732246838,-0.14010835586081427,5.58004129855586,-1.2092106202951127,-0.41102888174983976
10138,0,17:35:17,35.55562500,139.65483000,-0.001,-0.001,   0.0,   100,   100,0.92914574058403,-0.00041589435488331716,5.954680367414327,-1.3724989294836807,-0.41121180974704796
10637,0,17:35:18,35.55562500,139.65483000,   0.0,   0.0, 0.001,   100,   100,0.7677737369930908,-0.07674579771036849,6.329472088875947,-1.5359353637717699,-0.45208268193883866
11225,0,17:35:18,35.55562500,139.65483000,-0.001,   0.0,   0.0,   100,   100,0.8241029665470199,0.07065354748628516,6.6973123537426344,-1.7145682763494143,-0.4170243183122843
