2443,0,0,     0,     0,-0.004,   0.0, 0.003,   100,   100
2502,0,0,     0,     0,-0.004,-0.002, 0.001,   100,   100
2556,0,0,     0,     0,-0.003, 0.002, 0.001,   100,   100
2609,0,0,     0,     0,-0.003,   0.0,   0.0,   100,   100
2665,0,0,     0,     0,-0.003,   0.0, 0.001,   100,   100
2723,0,18:48:20,0.00000000,0.00000000,-0.004,-0.001, 0.001,   100,   100
2780,0,18:48:20,0.00000000,0.00000000,-0.001, 0.001, 0.002,   100,   100
2839,0,18:48:20,0.00000000,0.00000000,-0.003, 0.002, 0.002,   100,   100
2898,0,18:48:20,0.00000000,0.00000000,-0.002,-0.001, 0.002,   100,   100
2958,0,18:48:20,0.00000000,0.00000000,-0.006, 0.002, 0.002,   100,   100
3016,0,18:48:20,0.00000000,0.00000000,-0.003,-0.001,-0.001,   100,   100
3073,0,18:48:20,0.00000000,0.00000000,-0.004,-0.003,   0.0,   100,   100
3130,0,18:48:20,0.00000000,0.00000000,-0.004, 0.002, 0.002,   100,   100
3189,0,18:48:20,0.00000000,0.00000000,-0.001, 0.004,   0.0,   100,   100
3247,0,18:48:20,0.00000000,0.00000000, 0.001, 0.001, 0.001,   100,   100
3304,0,18:48:20,0.00000000,0.00000000,   0.0,-0.001, 0.002,   100,   100
3361,0,18:48:20,0.00000000,0.00000000,-0.001, 0.001, 0.001,   100,   100
3419,0,18:48:20,0.00000000,0.00000000, 0.001,-0.001, 0.002,   100,   100
3476,0,18:48:20,0.00000000,0.00000000, 0.142,-0.001, 0.002,   100,   100
3532,0,18:48:20,0.00000000,0.00000000,-0.001,-0.001, 0.001,   100,   100
3590,0,18:48:20,0.00000000,0.00000000,   0.0, 0.001, 0.002,   100,   100
3650,0,18:48:20,0.00000000,0.00000000,   0.0, 0.004, 0.003,   100,   100
3707,0,18:48:21,0.00000000,0.00000000,-0.002,-0.002, 0.001,   100,   100
3764,0,18:48:21,0.00000000,0.00000000,-0.002,-0.006,-0.001,   100,   100
3822,0,18:48:21,0.00000000,0.00000000,-0.001,   0.0, 0.002,   100,   100
3880,0,18:48:21,0.00000000,0.00000000, 0.001,-0.002, 0.001,   100,   100
3937,0,18:48:21,0.00000000,0.00000000,   0.0,-0.001, 0.003,   100,   100
