2443,5,0,     0,     0,-0.003,-0.001, 0.004,   100,   100,0.8977672819657765,-0.13346231661851682,0.4118137194824226,   0.0,-0.061220334179551146
2956,5,0,     0,     0,-0.004, 0.006,   0.0,   100,   100,0.9506204348181779,0.011408172938140004,0.8188386509717522,-0.024949379619812913,-0.05632655551102181
3440,5,0,     0,     0,-0.003, 0.001, 0.002,   100,   100,0.9648726902865432,-0.006066023492570571,1.2269143892907972,-0.04795921978862629,-0.05889614739654416
3923,5,0,     0,     0,-0.003, 0.003, 0.003,   100,   100,0.9652910575473093,-0.010103293958048654,1.6348246730898253,-0.07201138078178368,-0.06317298763335902
4406,5,0,     0,     0,-0.002,   0.0, 0.002,   100,   100,0.9652701177199647,-0.012883499209303206,2.042691632241396,-0.09781188606219193,-0.06862768515036588
4888,5,0,     0,     0,-0.002,-0.001,   0.0,   100,   100,0.8971462526117219,0.010922215499640342,2.450060256327059,-0.12581262445613103,-0.0636565154958684
5400,5,0,     0,     0,-0.001, 0.001,   0.0,   100,   100,0.8716528126798062,-0.029678146735724442,2.8576146396090083,-0.15179121558688274,-0.07756114171487988
5929,5,0,     0,     0,   0.0,   0.0, 0.001,   100,   100,0.887592487424046,-0.027516658283277762,3.2665079060791746,-0.18356919232781105,-0.09027565215632977
6449,5,0,     0,     0, 0.002,   0.0,-0.001,   100,   100,0.8935839325949751,0.007225873560493867,3.673049281581885,-0.22037000627116302,-0.08697475608045667
6964,5,0,     0,     0,   0.0,-0.001,-0.002,   100,   100,0.9366205158749059,-0.023136538618389046,4.079855872605216,-0.2558413978293972,-0.09706188123608364
7461,5,0,     0,     0,   0.0, 0.002,-0.002,   100,   100,0.920995183793086,-0.03194737339525655,4.486455264131919,-0.29543110282123347,-0.11123265254416681
