2443,0,0,     0,     0,-0.003, 0.002, 0.003,   100,   100,0.8415563490158724,-0.10977856981107359,0.41026831086481436,   0.0,-0.0535183038642785
2989,0,17:20:33,35.55562333,139.65484333,-0.011,  0.02, 0.003,   100,   100,0.8882986502482555,-0.0019022700920264812,0.8180754506082006,-0.021846007582590296,-0.05439286516276951
3509,0,17:20:34,35.55562167,139.65484333, -0.01, 0.009,-0.001,   100,   100,0.808509641154594,-0.10676584849968929,1.22810730016708,-0.04417083565659488,-0.10861885775060531
4076,0,17:20:34,35.55562167,139.65484333,   0.0,-0.007, 0.001,   100,   100,0.812024883716268,-0.005953537496879879,1.6341352800331572,-0.08844739393003839,-0.11161338787606953
4640,0,17:20:35,35.55562167,139.65484333,-0.004, 0.004, 0.002,   100,   100,0.8452467138101268,-0.07603379886560002,2.042402816972798,-0.13420568692997056,-0.14856886424769453
5189,0,17:20:35,35.55562167,139.65484333, 0.001,-0.002,-0.003,   100,   100,0.7829844345412333,0.020185484701586986,2.4473349862830607,-0.19481257636014643,-0.13801335723977307
5776,0,17:20:36,35.55562000,139.65484167,-0.001, 0.001, 0.001,   100,   100,0.8343536557013361,-0.08810617395595133,2.8534655624822722,-0.25122263668088674,-0.18131169329119756
6328,0,17:20:36,35.55562000,139.65484167, 0.003,   0.0, 0.001,   100,   100,0.8603862134179558,-0.06640479398235044,3.255897728349168,-0.32499850568942856,-0.21288911144327088
6876,0,17:20:37,35.55561833,139.65484167,-0.001, 0.003,   0.0,   100,   100,0.8869132035112468,-0.004882713886582679,3.6548975474203953,-0.41124817261138696,-0.21513645569372356
2446,0,0,     0,     0,-0.003, 0.002, 0.006,   100,   100,0.8172700384590134,-0.10990769076847684,0.4103273119874986,   0.0,-0.05518142743225502
3007,0,0,     0,     0,-0.016, 0.014,-0.002,   100,   100,0.871011458635511,-0.01575513308783494,0.8177368150205466,-0.02250428433812871,-0.06256201452900176
3553,0,0,     0,     0,-0.001, -0.01,   0.0,   100,   100,0.8714980369679461,-0.012433907814181522,1.2248094541747663,-0.04800484717013477,-0.06838121894553476
4083,0,0,     0,     0,-0.001,-0.001, 0.003,   100,   100,0.8595432370752374,-0.014145368093223198,1.6318628209545558,-0.07588311896844424,-0.0750957246583058
4614,0,0,     0,     0,-0.003, 0.007,   0.0,   100,   100,0.8714686127303541,-0.010260050504789064,2.0386003954220175,-0.10648491844223669,-0.07989789729702358
