2443,0,0,     0,     0,-0.004, 0.001, 0.004,   100,   100,0.7613111451054801,-0.1074286374855018,0.4102674131641152,   0.0,-0.05789284641933854
3041,0,17:46:16,35.55561833,139.65482167,-0.012, 0.006, 0.002,   100,   100,0.8706604090187791,0.039387708429210244,0.8194177025180737,-0.023713373220970543,-0.03935228101257847
3571,0,17:46:17,35.55562000,139.65482333,-0.001,-0.007, 0.003,   100,   100,0.7757273778854525,-0.19317599028573118,1.2352972423552082,-0.04008763501774914,-0.14299718275629136
4167,0,17:46:17,35.55562000,139.65482333,-0.003, 0.003,-0.001,   100,   100,0.7691517767175222,-0.1861234791233667,1.6467398725494231,-0.09932710356761493,-0.24358696931120255
4769,0,17:46:18,35.55562333,139.65482333,-0.002, 0.003,-0.001,   100,   100,0.749534384519764,-0.236782303924157,2.0558633807602895,-0.20100323006457177,-0.3767629583967268
5399,0,17:46:18,35.55562333,139.65482333,-0.001,-0.001,   0.0,   100,   100,0.7929278081246858,-0.06587149756479749,2.4363841842077094,-0.35156165375103476,-0.41075869969674905
5977,0,17:46:19,35.55562500,139.65482333, 0.001,-0.003, 0.001,   100,   100,0.7718415514092885,-0.05538027457276906,2.8110091756471425,-0.5147233963149768,-0.4400771155867622
6566,0,17:46:20,35.55562667,139.65482500,   0.0, 0.002,   0.0,   100,   100,0.7996246813331869,-0.05455529398724712,3.1811029185151933,-0.6889911904287774,-0.4679864083043506
7136,0,17:46:20,35.55562667,139.65482500, 0.002,   0.0,   0.0,   100,   100,0.8021553774485763,0.06481182209658021,3.546192963325244,-0.8735205957457289,-0.43493438845771776
7709,0,17:46:21,35.55562833,139.65482500,-0.002,-0.003, 0.001,   100,   100,0.8061744787380054,-0.13642209797651828,3.9194437177605126,-1.0469354614274555,-0.5045806929537822
8285,0,17:46:21,35.55562833,139.65482500, 0.002, 0.001,   0.0,   100,   100,0.7960104667224003,-0.07680390084378474,4.277474654073588,-1.2446635014358787,-0.5440436652821914
8880,0,17:46:22,35.55562833,139.65482500, 0.002, 0.002,-0.001,   100,   100,0.8356782206326403,-0.12672880103196071,4.629257087507119,-1.4574706355927194,-0.6063924657870406
9431,0,17:46:23,35.55562833,139.65482500,-0.001, 0.002,   0.0,   100,   100,0.7382202659999846,-0.11609075845833927,4.966832783900119,-1.691600504634057,-0.6709972447796811
10055,0,17:46:23,35.55562833,139.65482500, 0.001,   0.0,   0.0,   100,   100,0.7643965754423243,0.013964231636811264,5.286085732898143,-1.9450486018585316,-0.6635506205236497
10648,0,17:46:24,35.55562833,139.65482500, 0.001, 0.001, 0.001,   100,   100,0.8336436605139329,-0.011091682480888099,5.607532882910141,-2.196359183775375,-0.6689794336906615
11201,0,17:46:24,35.55562833,139.65482500,-0.001,-0.001,-0.001,   100,   100,0.8492959840397113,0.019229556720319008,5.927386765944216,-2.449233864334136,-0.659747476410268
11742,0,17:46:25,35.55562833,139.65482667,-0.001,-0.002,   0.0,   100,   100,0.8524783192161134,-0.06538536538814521,6.250211608097152,-2.699649211824795,-0.6910843918918445
12281,0,17:46:25,35.55562833,139.65482667, 0.001,   0.0,   0.0,   100,   100,0.8150942692348692,-0.03163816172458345,6.564682426794475,-2.959767144751623,-0.7069252950163921
12845,0,17:46:26,35.55562833,139.65482667,   0.0,   0.0,   0.0,   100,   100,0.8139831870427389,-0.08027718331854605,6.875973932207353,-3.2256712515243793,-0.7473012939265185
13410,1,17:46:27,35.55562833,139.65482667,-0.002, 0.002,   0.0,   100,   100,0.7653967466514318,-0.10685963766854412,7.1768929116246065,-3.504493224206369,-0.8045757936618433
14009,1,17:46:27,35.55562833,139.65482667, 0.001,   0.0,-0.001,   100,   100,0.8127795427960498,0.04885919686285789,7.460094382788981,-3.7987707315939145,-0.7800244871022426
14575,1,17:46:28,35.55562667,139.65482667,-0.003,-0.001,-0.001,   100,   100,0.7959249269852926,-0.07325648507672822,7.75101788222973,-4.086584255675188,-0.8176902275726898
15148,1,17:46:28,35.55562667,139.65482667, 0.001,   0.0, 0.001,   100,   100,0.8103284538953842,0.059802081226604464,8.031933126694325,-4.38625431759945,-0.7873769617672166
15715,1,17:46:29,35.55562500,139.65482667,-0.001, 0.001,-0.001,   100,   100,0.8178246742703699,-0.07821037908029393,8.32186844741209,-4.677339361969088,-0.8266669038755913
16277,1,17:46:29,35.55562500,139.65482667,   0.0, 0.001,-0.001,   100,   100,0.7224040640628111,-0.06278970867631517,8.59853569299336,-4.977839093031482,-0.8621698746176256
16903,1,17:46:30,35.55562333,139.65482667,-0.001,   0.0,-0.001,   100,   100,0.8004608049751144,-0.010880309496830498,8.863959068171637,-5.287499584570142,-0.8677135586171439
17470,1,17:46:31,35.55562333,139.65482667,   0.0,-0.003, 0.001,   100,   100,0.7162814133202852,-0.0856328345627243,9.129502884035215,-5.600799021548921,-0.9168128960785082
18107,1,17:46:31,35.55562333,139.65482667,-0.002,   0.0,-0.002,   100,   100,0.7636540195098305,0.054110628787727655,9.377894789859816,-5.924855097322688,-0.8878815986909132
18704,1,17:46:32,35.55562333,139.65482500,   0.0,-0.001,   0.0,   100,   100,0.8627533113945287,-0.030156793438574803,9.63545284020608,-6.241462465923283,-0.902147697576684
19239,1,17:46:32,35.55562333,139.65482500,-0.001,-0.002, 0.001,   100,   100,0.8526857762936303,-0.00968843874360159,9.888410127185576,-6.5616384845031535,-0.9067840025075402
19792,2,17:46:33,35.55562333,139.65482500,-0.001,   0.0,-0.002,   100,   100,0.8640914110957245,-0.06616807382806611,10.140548401384372,-6.883837631482288,-0.9381131349843393
20324,2,17:46:33,35.55562333,139.65482500,   0.0,-0.001,   0.0,   100,   100,0.7603984318268282,-0.0531874496891267,10.38215885247408,-7.213351784450396,-0.9666935092957861
20921,2,17:46:34,35.55562333,139.65482500,   0.0, 0.002,-0.001,   100,   100,0.8101436522441439,0.05931381921450929,10.614389999051923,-7.549832393168169,-0.936760684560135
21487,2,17:46:35,35.55562333,139.65482500,-0.001,-0.001,   0.0,   100,   100,0.7994434583046853,-0.08807717939617532,10.857236836372744,-7.8800951494510265,-0.9819246863111828
22059,2,17:46:35,35.55562333,139.65482500,-0.001,   0.0, 0.002,   100,   100,0.8239845129876096,0.0736914584155478,11.084393130329525,-8.220188852031232,-0.945348454326461
22615,2,17:46:36,35.55562333,139.65482500, 0.002, 0.003,-0.002,   100,   100,0.8354784362659884,-0.058327937938157826,11.323998164518782,-8.551975648952219,-0.9739203973065074
23165,2,17:46:36,35.55562333,139.65482500,-0.001,   0.0,   0.0,   100,   100,0.7847445048178969,-0.1145156480858126,11.555136224379666,-8.892104491627666,-1.0339304931019948
23755,2,17:46:37,35.55562333,139.65482333,-0.001,-0.001,-0.001,   100,   100,0.8630357645386644,-0.06650850651268492,11.764295724682638,-9.243528359237088,-1.0654461839740759
2443,0,0,     0,     0,-0.006, 0.001, 0.004,   100,   100,0.8000034407333085,-0.10376313495056544,0.4098648533021211,   0.0,-0.053160848965472435
3013,0,0,     0,     0,-0.016, 0.014,   0.0,   100,   100,0.8366933711130562,-0.01194778317662093,0.8174345722182095,-0.021687185997953225,-0.0589890815970279
3558,0,0,     0,     0,   0.0,-0.006, 0.004,   100,   100,0.8980744220951169,-0.009681810275126934,1.2249782736711883,-0.04575573834383627,-0.06339031575062741
4069,0,0,     0,     0, 0.004,-0.006, 0.001,   100,   100,0.8138569802248776,-0.015158376004782759,1.6323346130354843,-0.07161282872650485,-0.07099274202037155
4627,0,0,     0,     0,-0.001, 0.004,   0.0,   100,   100,0.8190947960765884,0.05049541333494256,2.0398395974157606,-0.10059142506658317,-0.04580750595584059
5191,0,0,     0,     0, 0.147,-0.003,-0.002,   100,   100,0.7985038732359868,0.15249471242502766,2.4542707831922588,-0.11958877348999362,0.03342182565084493
5772,0,0,     0,     0,-0.002,   0.0,-0.001,   100,   100,0.8818965485674859,-0.008739128675608221,2.862016904843532,-0.1059560773333662,0.029379019362452817
6291,0,0,     0,     0,-0.001,-0.003,   0.0,   100,   100,0.8349562181894692,-0.05679787781492118,3.27078166434942,-0.09394351322834663,0.001560801402309131
6839,0,0,     0,     0,   0.0,   0.0,-0.001,   100,   100,0.8772229519003478,-0.005838216782894534,3.6785383431368803,-0.09330708551549342,-0.0011529611365493596
7361,0,0,     0,     0,-0.002, 0.001,   0.0,   100,   100,0.8708260007751711,-0.0045369719234357175,4.086381482119458,-0.0937773130129095,-0.003277810531206466
7887,0,0,     0,     0,   0.0, 0.002,   0.0,   100,   100,0.8884459365281503,-0.015406166164080748,4.4946952475569955,-0.09511569296650407,-0.010358245312765009
8404,0,0,     0,     0,-0.003, 0.001,   0.0,   100,   100,0.8933588720866557,-0.006212841411478931,4.902730069268096,-0.09934236891161319,-0.013196065275289937
8918,0,0,     0,     0, 0.001, 0.003,-0.001,   100,   100,0.8908624464673698,-0.009023460477377343,5.311064594716487,-0.10473109075762098,-0.01733240674977909
9434,0,0,     0,     0,-0.001,   0.0,   0.0,   100,   100,0.8878027527070618,-0.013695028126450515,5.719355305684589,-0.11180846015613302,-0.023631545544120378
9951,0,0,     0,     0, 0.001, 0.001,-0.001,   100,   100,0.8410730871019976,-0.011356944844333583,6.1277557653845856,-0.12146139117960747,-0.02914768553704325
10494,0,0,     0,     0,   0.0,-0.001,-0.002,   100,   100,0.8381245436901004,-0.01299287284516415,6.535930197994891,-0.1333621016083897,-0.03547802411619651
11039,0,0,     0,     0, 0.001,-0.002,   0.0,   100,   100,0.8888817369150784,-0.009072456181379973,6.94467310748093,-0.14786957972610246,-0.039652524511500475
11556,0,0,     0,     0, 0.002,   0.0, 0.001,   100,   100,0.8367776056229824,-0.014087677131561005,7.352258569444035,-0.16403984809562516,-0.04651988018352775
12100,0,0,     0,     0, 0.003, 0.001,   0.0,   100,   100,0.839565247761874,0.0027244663290012516,7.759791516565674,-0.18301191975683379,-0.04519596606258726
12644,0,0,     0,     0,-0.002, 0.002,   0.0,   100,   100,0.843181084341476,-0.020868435040310662,8.16741374840315,-0.2014473545591016,-0.055294785367805764
13185,1,0,     0,     0,   0.0,-0.001, 0.001,   100,   100,0.8655888486905043,-0.021480957760724673,8.575343036751727,-0.2240267339464721,-0.06543369250240708
13718,1,0,     0,     0, 0.143,-0.001, 0.001,   100,   100,0.8668869039239315,-0.027961937978734697,8.982784707920386,-0.2507252617061626,-0.07860414406252308
14249,1,0,     0,     0,-0.001,   0.0,-0.002,   100,   100,0.8757940524001013,0.0007405805450146907,9.390375500488135,-0.2828297346901572,-0.07825841353840518
14775,1,0,     0,     0,-0.002, 0.001,   0.0,   100,   100,0.8781251216675621,-0.013178435753668394,9.797298161071046,-0.3147400267305562,-0.0843840411127371
15299,1,0,     0,     0,   0.0,-0.001,-0.003,   100,   100,0.8467324094348707,0.00857122110955899,10.203947542794259,-0.34913642541898543,-0.08025295066736747
15837,1,0,     0,     0,-0.001,   0.0, 0.002,   100,   100,0.8406601961508511,-0.02058821878876438,10.610834867649983,-0.3818606177917976,-0.09025001529341573
16379,1,0,     0,     0,   0.0, 0.001, 0.001,   100,   100,0.8373751869351568,-0.0054068307424423034,11.017132800608858,-0.41862889337145454,-0.09288415244880885
16924,1,0,     0,     0,   0.0,   0.0,   0.0,   100,   100,0.8331171589862725,-0.0039263307690836635,11.424110162724906,-0.45653972828647027,-0.0948104669190975
17472,1,0,     0,     0,   0.0,-0.001,-0.001,   100,   100,0.7882301396014262,-0.06235474925252282,11.83078813660394,-0.49521300472227375,-0.1271267961966513
18047,1,0,     0,     0,-0.001,-0.001, 0.003,   100,   100,0.8101687011620089,0.015449045503768799,12.235601345943895,-0.5469546479272913,-0.11934464391530218
18609,1,0,     0,     0,-0.001,   0.0,   0.0,   100,   100,0.8254941424320319,-0.009525265732507004,12.640586181551964,-0.5955182040618977,-0.12405118761561505
19159,2,0,     0,     0, 0.001, 0.002, 0.002,   100,   100,0.8026884782242433,-0.0787919600413648,13.047201746218095,-0.6462196915815306,-0.16427369062030145
19727,2,0,     0,     0,-0.002,-0.001,-0.001,   100,   100,0.8577424361985428,-0.0025043727111644376,13.449509651076388,-0.7129092694449347,-0.16546434874741778
20260,2,0,     0,     0, 0.001, 0.001, 0.002,   100,   100,0.8598638972288192,-0.012612576066786896,13.85191841073656,-0.780107960418846,-0.1714486575037309
20793,2,0,     0,     0, 0.001,-0.001,   0.0,   100,   100,0.8268631249047442,-0.03765050796391656,14.254128665038087,-0.849750077879871,-0.19003546657491363
21344,2,0,     0,     0,-0.001, 0.001, 0.001,   100,   100,0.8689797810648775,-0.012715800804002142,14.654990718816624,-0.926858546099913,-0.19600882525323887
21874,2,0,     0,     0, 0.001, 0.001,-0.001,   100,   100,0.7989998491044659,-0.10425339974791537,15.057369822145011,-1.0067542145526425,-0.24953615776512528
22448,2,0,     0,     0,-0.001,   0.0,-0.001,   100,   100,0.8216231495992115,0.07068954096130275,15.453385632926699,-1.107678010389185,-0.21437532856532804
23010,2,0,     0,     0, 0.002,   0.0, 0.003,   100,   100,0.864943978361493,-0.011088383375980171,15.852247811265874,-1.1945186195804847,-0.21960843882673303
