2444,0,17:21:07,35.55557167,139.65484167,-0.002, 0.001, 0.006,   100,   100,0.8214521151987628,-0.08340052254936459,0.4133050031057008,   0.0,-0.041962096869081277
3006,0,17:21:07,35.55557167,139.65484167,-0.016, 0.021, 0.002,   100,   100,0.7634284120285362,-0.11302153189811404,0.8234488822313673,-0.017220605821275513,-0.10273522265045178
3602,0,17:21:08,35.55557167,139.65484167, 0.006,-0.008, 0.003,   100,   100,0.9143168579608184,-0.02564350697664175,1.231787112726569,-0.05931954060268718,-0.11424843892552113
4111,0,17:21:08,35.55557167,139.65484167,-0.006,   0.0,-0.001,   100,   100,0.8299442884841863,-0.10745784084360654,1.6394332365258573,-0.10609617173559902,-0.16737516252300527
4666,0,17:21:09,35.55557000,139.65484167,-0.001, 0.004,   0.0,   100,   100,0.8183054313798195,-0.0009245189041631185,2.041963304423728,-0.17410598224812332,-0.16783638510772453
5231,0,17:21:10,35.55556833,139.65484167,-0.001,-0.003,   0.0,   100,   100,0.7292228414724231,-0.006774804920315014,2.4441157785798717,-0.24224278755151915,-0.171625807723366
5849,0,17:21:10,35.55556833,139.65484167, 0.001,-0.001, 0.002,   100,   100,0.8431241405801058,-0.08883790008374337,2.8478426710830806,-0.312221175476333,-0.2147998041111577
6403,0,17:21:11,35.55556667,139.65484000, 0.001, 0.001, 0.002,   100,   100,0.8797793289289246,-0.10694604972873467,3.2484814609165134,-0.3996267291714223,-0.264647024009689
6929,0,17:21:11,35.55556667,139.65484000,-0.002,   0.0, 0.001,   100,   100,0.7483842633642224,-0.07076137138080196,3.645099269932952,-0.5071115906053258,-0.3035008053455027
7539,0,17:21:12,35.55556667,139.65484000,-0.002,   0.0,   0.0,   100,   100,0.899390802906384,-0.04417068087482079,4.0354597292938355,-0.6293632026551024,-0.3235902685692544
8059,0,17:21:12,35.55556667,139.65484000, 0.001,-0.001, 0.002,   100,   100,0.8098022435973571,-0.018188425512555728,4.422544178047783,-0.7591830883738933,-0.33276023492023565
8625,0,17:21:13,35.55556500,139.65484000,   0.0,   0.0,   0.0,   100,   100,0.9334808849146768,-0.0007377484944519619,4.808554260862374,-0.8925927544403982,-0.33308301255085065
9123,0,17:21:14,35.55556500,139.65484000, 0.003, 0.002,   0.0,   100,   100,0.8264576694200889,-0.014059421643150105,5.194218650314423,-1.026022313459095,-0.3400253661881486
9677,0,17:21:14,35.55556500,139.65484000, 0.003,-0.001, 0.001,   100,   100,0.9201792387548214,0.01509812775739916,5.579142181548657,-1.1621949475954882,-0.33332605219233663
10183,0,17:21:15,35.55556333,139.65483833,   0.0, 0.001, 0.002,   100,   100,0.8357855848560283,-0.027615819306000877,5.964653569522769,-1.2956764905723914,-0.3468059671042435
10731,0,17:21:15,35.55556333,139.65483833,   0.0,   0.0, 0.002,   100,   100,0.9053838033770039,0.046595385922485355,6.350743792196684,-1.4352145445709983,-0.3256780242183188
11244,0,17:21:16,35.55556333,139.65483833, 0.002, 0.002, 0.001,   100,   100,0.8485320136588372,-0.06772409808272128,6.738196778371249,-1.5660585538772713,-0.3583176401652622
11786,0,17:21:16,35.55556333,139.65483833,   0.0,-0.001,   0.0,   100,   100,0.891781496051712,0.0671187301260252,7.121399387916744,-1.7095615509330297,-0.3275204251248333
12305,0,17:21:17,35.55556167,139.65483833, 0.002, 0.001, 0.002,   100,   100,0.8636533566043267,-0.07603500277573905,7.511653983391349,-1.8421531746522717,-0.3638068506416982
12843,0,17:21:17,35.55556167,139.65483833, 0.001,   0.0, 0.001,   100,   100,0.8124460645059133,0.05661431833112229,7.896504615933074,-1.9886870970065549,-0.3351108168234844
13413,1,17:21:18,35.55556000,139.65483833,-0.002,-0.001,-0.001,   100,   100,0.8713193375147508,-0.01032733936144592,8.281917140217137,-2.1229052226563,-0.33994800471128767
13945,1,17:21:18,35.55556000,139.65483833, 0.002,-0.001,-0.001,   100,   100,0.8370503288540732,0.013607209069867787,8.666441992732212,-2.2589033486666104,-0.3333176735100038
14491,1,17:21:19,35.55555833,139.65483833,   0.0,-0.001, 0.001,   100,   100,0.9020529345449824,-0.06949418838174404,9.053177547733496,-2.392805125045774,-0.3648471084949806
15008,1,17:21:19,35.55555833,139.65483833,-0.001,-0.003,-0.002,   100,   100,0.8156248984585415,0.009119569315634513,9.43457218379598,-2.538477605809982,-0.36028223603422904
15567,1,17:21:20,35.55555667,139.65483833, 0.001,-0.001,-0.001,   100,   100,0.8354092664177128,-0.04499432525129099,9.816981715123177,-2.6825408781317046,-0.38229149127379114
16118,1,17:21:21,35.55555667,139.65484000,-0.002,   0.0,   0.0,   100,   100,0.8307415377948723,-0.009492555830097116,10.195838760871563,-2.8348687694128563,-0.38695735989659774
16670,1,17:21:21,35.55555667,139.65484000, 0.002,   0.0,-0.002,   100,   100,0.8270928196157968,-0.02051149399226404,10.573995763328725,-2.9889687325484506,-0.3970842322567525
17225,1,17:21:21,35.55555667,139.65484000, 0.002, 0.001, 0.001,   100,   100,0.8278726963507245,-0.026891355770775505,10.950324707987622,-3.1467862147493415,-0.41033970317296214
17782,1,17:21:22,35.55555500,139.65484167, 0.002, 0.001,-0.001,   100,   100,0.8303915438950563,-0.019324816242552556,11.32449881674069,-3.309565100090649,-0.4198357705042516
18336,1,17:21:22,35.55555500,139.65484167,   0.0,-0.001,-0.002,   100,   100,0.8252973356934286,-0.02508884065450956,11.696945558378754,-3.475816230196391,-0.4322348488033121
18892,1,17:21:22,35.55555500,139.65484167,   0.0, 0.001,-0.001,   100,   100,0.8066178346757662,-0.15750803163487936,12.072449508095943,-3.6490469848112586,-0.5129859247104217
19462,1,17:21:23,35.55555500,139.65484167, 0.001, 0.003,   0.0,   100,   100,0.8315761924040028,-0.02972005894240004,12.428396183786129,-3.8495465693015474,-0.5275866133810284
20019,1,17:21:24,35.55555333,139.65484333,   0.0,-0.001, 0.001,   100,   100,0.7976869939462949,-0.04781942752709889,12.781211596869813,-4.0551249429968035,-0.5520655924710434
20587,1,17:21:24,35.55555333,139.65484333,   0.0,   0.0,-0.002,   100,   100,0.7284868726670427,-0.23931201718550965,13.141035097359948,-4.276758539621869,-0.6908934748160599
21228,1,17:21:26,35.55555333,139.65484500, 0.001,-0.002, 0.001,   100,   100,0.8115384682585242,-0.1375145057558842,13.458449975070222,-4.539209636779385,-0.7606836510357148
21793,1,17:21:26,35.55555333,139.65484500,-0.001, 0.001,   0.0,   100,   100,0.8700382488581873,0.06552961143916503,13.754450554461762,-4.820929235917153,-0.7299060734538649
