2441,0,18:17:38,0.00000000,0.00000000,-0.004, 0.001, 0.006,   100,   100,0.7394494042505864,-0.1198028444063245,0.41320255085281943,   0.0,-0.06694554167406033
3055,0,18:17:38,0.00000000,0.00000000, 0.006, -0.01, 0.003,   100,   100,0.6877265633920115,0.0038675738129362314,0.8198426913893226,-0.027263485620452003,-0.0646535819780823
3707,0,18:17:39,0.00000000,0.00000000,-0.001,-0.009, 0.001,   100,   100,0.7307397298355711,-0.03583589318202096,1.226674057517151,-0.05360330182928204,-0.0846465959407276
4327,0,18:17:40,0.00000000,0.00000000,   0.0, 0.002,   0.0,   100,   100,0.8033668111935384,0.00018390353457209407,1.6330015379301892,-0.08807992143346219,-0.08455324684464915
4892,0,18:17:40,0.00000000,0.00000000,-0.002, 0.001,   0.0,   100,   100,0.8136593626952199,0.030574210465389773,2.0401329717681973,-0.1225864772928564,-0.06919995331682217
5455,0,18:17:41,0.00000000,0.00000000, 0.001,-0.001,   0.0,   100,   100,0.7896998363363098,-0.0022704575342109568,2.4471909372323633,-0.15079991849398947,-0.07037308904769284
6029,0,18:17:41,0.00000000,0.00000000,   0.0, 0.002,   0.0,   100,   100,0.7810923908260399,0.0318140690582257,2.8541739540403297,-0.17948794414144822,-0.05375544769091087
6613,0,18:17:42,0.00000000,0.00000000, 0.001,-0.001, 0.001,   100,   100,0.8191592712731337,-0.011987286788918805,3.2614816634716486,-0.20140406643849573,-0.05972446662730206
7172,0,18:17:42,0.00000000,0.00000000,-0.001, 0.002,   0.0,   100,   100,0.7685083810063332,0.001242200539751992,3.6689780801874896,-0.2257705513185449,-0.059064621631480727
7764,0,18:17:43,0.00000000,0.00000000,   0.0,   0.0,   0.0,   100,   100,0.7605965007271146,0.030404037411228213,4.076088098474049,-0.24984435188127063,-0.042762403040953856
8360,0,18:17:44,0.00000000,0.00000000, 0.001, 0.001, 0.001,   100,   100,0.7518357581051591,-0.038597121345447016,4.483903848982816,-0.267294171048751,-0.06371766693549046
8970,0,18:17:44,0.00000000,0.00000000, 0.001,   0.0,   0.0,   100,   100,0.7507338045337099,0.01039243418685476,4.891416517520986,-0.293295124508628,-0.05806498398252893
9580,0,18:17:45,0.00000000,0.00000000, 0.001, 0.001,   0.0,   100,   100,0.780256386982032,-0.05256081578068017,5.299336996886216,-0.3170076758915094,-0.08559033125821916
10163,0,18:17:45,0.00000000,0.00000000,-0.002, 0.002,   0.0,   100,   100,0.7254973663563629,-0.08253361570213469,5.70738700629521,-0.3520183457596303,-0.13218123407228383
10788,0,18:17:46,0.00000000,0.00000000, 0.001,-0.001,   0.0,   100,   100,0.8029933887551544,0.023833363288880083,6.111769297848262,-0.40578358802536874,-0.1200732856507328
11355,0,18:17:47,0.00000000,0.00000000, 0.001, 0.003,   0.0,   100,   100,0.7739887454991807,-0.016195665786346902,6.517378672357896,-0.4547218553719501,-0.128622189589344
11942,0,18:17:47,0.00000000,0.00000000,-0.001,   0.0, 0.003,   100,   100,0.795426215649146,0.026099121533007086,6.924410721121735,-0.5073658375883816,-0.11515562072598909
12519,0,18:17:48,0.00000000,0.00000000,   0.0, 0.001,-0.002,   100,   100,0.7917506164260182,-0.012187224034256983,7.329577496431476,-0.5542304066215491,-0.12143383517473541
13093,1,18:17:48,0.00000000,0.00000000,-0.001,   0.0, 0.003,   100,   100,0.784885224314207,-0.0026892784959212657,7.734774652844934,-0.6036783466199674,-0.12283247537577037
13675,1,18:17:49,0.00000000,0.00000000,   0.0,   0.0,-0.001,   100,   100,0.7651220504681961,-0.01662206965174262,8.140776139796808,-0.6538008478979752,-0.13171970811074543
14274,1,18:17:49,0.00000000,0.00000000,   0.0,-0.001,-0.002,   100,   100,0.7508003985980616,-0.0362056741046034,8.545586818338032,-0.7074329253167504,-0.15141137911055486
14876,1,18:17:50,0.00000000,0.00000000,-0.002, 0.001, 0.001,   100,   100,0.7559733793883114,-0.004889978632386827,8.948810214772433,-0.7689564062459884,-0.15404979655091364
15475,1,18:17:51,0.00000000,0.00000000,-0.002, 0.002,   0.0,   100,   100,0.7561977734307657,-0.00967987347455257,9.351789809197378,-0.8315311095291704,-0.15927004350652366
16072,1,18:17:51,0.00000000,0.00000000,-0.002, 0.002, 0.001,   100,   100,0.7554536676695884,0.0037156962489948153,9.755764800232805,-0.8964218473833744,-0.15725762334506443
16672,1,18:17:52,0.00000000,0.00000000, 0.001, 0.001,-0.002,   100,   100,0.7274029382300949,0.030738766055596,10.158977042401878,-0.9603579631274196,-0.1400057043078992
17290,1,18:17:53,0.00000000,0.00000000,   0.0, 0.001, 0.001,   100,   100,0.698854596149412,0.0008149770380404542,10.56647638479413,-1.0177859133338873,-0.13952579864955225
17942,1,18:17:53,0.00000000,0.00000000,-0.001,   0.0,-0.002,   100,   100,0.7667655939758998,0.006968494936116731,10.971895620253296,-1.0747223051055652,-0.1358051229989196
18534,1,18:17:54,0.00000000,0.00000000, 0.001,-0.001,-0.002,   100,   100,0.7522405764854299,-0.06225053750079923,11.37719147564188,-1.1301044494993375,-0.16965645302813848
19136,1,18:17:54,0.00000000,0.00000000, 0.001,-0.001,-0.001,   100,   100,0.7489200284668946,-0.0011745091916338657,11.784953436191918,-1.1999553671957706,-0.17030524895704777
19748,1,18:17:55,0.00000000,0.00000000,-0.001,-0.002, 0.002,   100,   100,0.7307955048846964,0.03478020780496138,12.188543139223864,-1.2693611251461725,-0.1508155479304158
20374,1,18:17:56,0.00000000,0.00000000,-0.002, 0.001,   0.0,   100,   100,0.7519759970539932,0.00020633621481547237,12.591830405734012,-1.330648488439178,-0.15070361859782233
20978,1,18:17:56,0.00000000,0.00000000,   0.0,-0.001,-0.003,   100,   100,0.6717104655935047,-0.0008449287071816691,12.995078646043881,-1.3918837440313605,-0.15121667010862247
21647,1,18:17:57,0.00000000,0.00000000,   0.0,-0.001,   0.0,   100,   100,0.7700001138675288,2.6739406944198407e-05,13.398457053199017,-1.4533505088682959,-0.15120250049326808
22238,1,18:17:58,0.00000000,0.00000000,   0.0,   0.0,-0.003,   100,   100,0.7072715012357697,-0.014238693531326008,13.801732505295217,-1.5147957384943456,-0.15941488482300267
22871,1,18:17:58,0.00000000,0.00000000, 0.003, 0.001,-0.004,   100,   100,0.7391462042150505,0.01732958261010009,14.204938083611813,-1.5796227942257606,-0.14984016218312626
23482,1,18:17:59,0.00000000,0.00000000,   0.0,-0.001, 0.003,   100,   100,0.7467559218271473,-0.01142780157141099,14.608111050703958,-1.6404905158459413,-0.1560799407805258
24084,1,18:17:59,0.00000000,0.00000000, 0.002, 0.001,-0.001,   100,   100,0.7307986992876135,-0.02084033804889507,15.0116515487193,-1.7039915809859663,-0.16772939691315314
24702,1,18:18:00,0.00000000,0.00000000, 0.003,-0.001,-0.002,   100,   100,0.7582307929033646,0.006273902819378008,15.413577029562372,-1.7720456918480603,-0.1643563699975958
25299,1,18:18:01,0.00000000,0.00000000, 0.001,-0.003, 0.001,   100,   100,0.7118276454762722,-0.008392966924706813,15.816046534175797,-1.8387962484812417,-0.16916660221309432
