2431,1,      0,          0,          0,-0.001, 0.002, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2487,1,      0,          0,          0,-0.002,   0.0, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2543,1,      0,          0,          0,-0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2597,1,      0,          0,          0,-0.001,-0.001, 0.001,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2653,1,      0,          0,          0,-0.001, 0.003,-0.001,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2708,1,      0,          0,          0,-0.001, 0.001, 0.001,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2763,1,      0,          0,          0,-0.001, 0.004,-0.002,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2819,1,      0,          0,          0,-0.002,-0.001, 0.001,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2874,1,      0,          0,          0, 0.001, 0.004, 0.001,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2930,1,      0,          0,          0,-0.002, 0.002,   0.0,     0,     0,     0,     0,     0,     0,172.188,-1,-1
2985,1,      0,          0,          0,-0.003, 0.002, 0.002,     0,     0,     0,     0,     0,     0,172.188,-1,-1
3041,2,      0,          0,          0,-0.001,   0.0, 0.001,     0,     0,     0,     0,     0,     0,172.188,-1,-1
3095,2,      0,          0,          0, 0.003, 0.002,   0.0,     0,     0,     0,     0,     0,     0,172.188,-1,-1
3149,2,      0,          0,          0, 0.021,-0.007, 0.004,     0,     0,     0,     0,     0,     0,172.188,-1,-1
3203,2,      0,          0,          0,-0.044,-0.006, 0.023,     0,     0,     0,     0,     0,     0,172.312,-1,-1
3257,2,      0,          0,          0,-0.079, 0.011, -0.03,     0,     0,     0,     0,     0,     0,172.312,-1,-1
3311,2,      0,          0,          0, 0.054,-0.006, 0.027,     0,     0,     0,     0,     0,     0,172.25,-1,-1
3366,2,      0,          0,          0, 0.079,-0.026, 0.053,     0,     0,     0,     0,     0,     0,172.438,-1,-1
3423,2,      0,          0,          0, 0.103, 0.022,-0.039,     0,     0,     0,     0,     0,     0,172.438,-1,-1
3477,2,      0,          0,          0, 0.052, 0.039, -0.09,     0,     0,     0,     0,     0,     0,172.25,-1,-1
3533,2,      0,          0,          0,-0.064, 0.056,-0.142,     0,     0,     0,     0,     0,     0,171.812,-1,-1
3587,2,      0,          0,          0,-0.019, 0.003,-0.002,     0,     0,     0,     0,     0,     0,171.562,-1,-1
3644,2,      0,          0,          0,-0.016, 0.006,-0.006,     0,     0,     0,     0,     0,     0,171.625,-1,-1
3698,2,      0,          0,          0,-0.099, 0.028,-0.042,     0,     0,     0,     0,     0,     0, 171.5,-1,-1
3752,2,      0,          0,          0, 0.203, -0.01, 0.008,     0,     0,     0,     0,     0,     0,171.125,-1,-1
3806,2,      0,          0,          0, 0.042,   0.0, 0.006,     0,     0,     0,     0,     0,     0,171.438,-1,-1
3860,2,      0,          0,          0, 0.007, 0.002, 0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
3915,2,      0,          0,          0, -0.01, 0.001,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
3971,2,      0,          0,          0,-0.008,-0.002,-0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4026,2,      0,          0,          0,   0.0, 0.001,-0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4081,2,      0,          0,          0,-0.002, 0.004,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4136,2,      0,          0,          0,   0.0, 0.001,-0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4192,2,      0,          0,          0,   0.0, 0.004,-0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4246,2,      0,          0,          0,-0.018, 0.006, -0.02,     0,     0,     0,     0,     0,     0,171.25,-1,-1
4300,2,      0,          0,          0, 0.028,-0.019,  0.05,     0,     0,     0,     0,     0,     0,171.25,-1,-1
4354,2,      0,          0,          0, -0.03, 0.011,-0.011,     0,     0,     0,     0,     0,     0,171.375,-1,-1
4408,2,      0,          0,          0,-0.031, 0.011,-0.022,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4462,2,      0,          0,          0,-0.003, 0.002, 0.009,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4517,2,      0,          0,          0,-0.003, 0.003, 0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4573,2,      0,          0,          0,-0.001, 0.001,-0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4627,2,      0,          0,          0,-0.002,   0.0,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4683,2,      0,          0,          0,   0.0, 0.002, 0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4738,2,      0,          0,          0, 0.002,   0.0,-0.004,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4795,2,      0,          0,          0,-0.003, 0.001, 0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4849,2,      0,          0,          0,   0.0,   0.0,-0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4903,2,      0,          0,          0,   0.0,-0.002, 0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
4957,2,      0,          0,          0,-0.012,-0.003, 0.006,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5014,2,      0,          0,          0,-0.001, 0.004,-0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5068,2,      0,          0,          0,-0.006, 0.001,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5124,2,      0,          0,          0,-0.002,-0.001,-0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5178,2,      0,          0,          0,-0.002, 0.001,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5234,2,      0,          0,          0,   0.0, 0.006,-0.006,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5290,2,      0,          0,          0,-0.001, 0.007,-0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5346,2,      0,          0,          0,   0.0, 0.007,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5400,2,      0,          0,          0,   0.0, 0.004,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5455,2,      0,          0,          0,-0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5509,2,      0,          0,          0,-0.018,-0.002, 0.007,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5566,2,      0,          0,          0,-0.003,-0.002, 0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5620,2,      0,          0,          0,-0.001, 0.002,-0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5677,2,      0,          0,          0,-0.001, 0.004,   0.0,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5730,2,      0,          0,          0, 0.001,   0.0, 0.002,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5787,2,      0,          0,          0,   0.0, 0.001,-0.003,     0,     0,     0,     0,     0,     0,171.312,-1,-1
5842,3,      0,          0,          0,-0.001, 0.001,-0.001,     0,     0,     0,     0,     0,     0,171.312,-1,-1
6148,3,      0,          0,          0,   0.0, 0.004,-0.001,     0,     0,     0,     0,     0,     0,171.188,-1,-1
6453,3,      0,          0,          0,-0.001, 0.009,-0.007,     0,     0,     0,     0,     0,     0,171.188,-1,-1
6759,3,      0,          0,          0,-0.001,   0.0, 0.003,     0,     0,     0,     0,     0,     0,171.25,-1,-1
7063,3,      0,          0,          0,-0.002,-0.004, 0.002,     0,     0,     0,     0,     0,     0,171.25,-1,-1
7370,3,      0,          0,          0,   0.0, 0.002, 0.002,     0,     0,     0,     0,     0,     0,171.25,-1,-1
7676,3,      0,          0,          0, 0.001, 0.001,-0.001,     0,     0,     0,     0,     0,     0,171.25,-1,-1
7981,3,      0,          0,          0, 0.001, 0.001,-0.001,     0,     0,     0,     0,     0,     0,171.25,-1,-1
8287,3,      0,          0,          0, 0.001, 0.001,   0.0,     0,     0,     0,     0,     0,     0,171.25,-1,-1
8592,3,      0,          0,          0, 0.001,-0.001, 0.002,     0,     0,     0,     0,     0,     0,171.25,-1,-1
8898,3,      0,          0,          0,   0.0,-0.002, 0.001,     0,     0,     0,     0,     0,     0,171.25,-1,-1
8955,3,      0,          0,          0, 0.001,   0.0, 0.002,  -100,   -70,     0,     0,     0,     0,171.25,-1,-1
9012,3,      0,          0,          0,-0.143,-0.007,-0.006,  -100,   -70,     0,     0,     0,     0,171.188,-1,-1
9066,3,      0,          0,          0,-5.601,-0.711, 1.411,  -100,   -70,     0,     0,     0,     0,172.375,-1,-1
9121,3,      0,          0,          0,-9.973,-1.228,  1.07,  -100,   -70,     0,     0,     0,     0,359.188,-1,-1
9176,3,      0,          0,          0,-8.258,-2.698, 0.349,  -100,   -70,     0,     0,     0,     0, 5.938,-1,-1
9233,3,      0,          0,          0,-8.592,-1.358,-0.191,  -100,   -70,     0,     0,     0,     0,12.125,-1,-1
