0,-1.3597409044891373,16.48285803650891,17.142527991567608,1.5937377450509227,1.6209565077447328
-74.0,-74.0,-75.0,-77.0,-74.0,-75.0,-79.0,-79.0,-75.0,-77.0,-77.0,-77.0,-75.0,-77.0,-74.0,-75.0,-75.0,-74.0,-75.0,-74.0
-77.0,-79.0,-75.0,-75.0,-77.0,-77.0,-77.0,-81.0,-80.0,-78.0,-77.0,-79.0,-77.0,-75.0,-77.0,-77.0,-77.0,-75.0,-78.0,-79.0
1,3.5601771773726205,17.606135696624072,22.166239382297917,0.7399324293474371,0.8874119674649424
-79.0,-80.0,-79.0,-78.0,-79.0,-79.0,-78.0,-80.0,-78.0,-78.0,-79.0,-79.0,-80.0,-79.0,-80.0,-79.0,-79.0,-78.0,-80.0,-80.0
-78.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-79.0,-81.0,-80.0,-81.0,-80.0,-81.0,-81.0,-81.0,-82.0,-81.0,-81.0,-82.0
2,8.610207499952542,17.828649503937786,19.068325315389657,1.2489995996796797,0.9205976319760985
-75.0,-77.0,-77.0,-77.0,-77.0,-78.0,-77.0,-78.0,-77.0,-77.0,-77.0,-77.0,-77.0,-75.0,-75.0,-75.0,-78.0,-80.0,-75.0,-77.0
-78.0,-79.0,-79.0,-79.0,-79.0,-80.0,-80.0,-78.0,-78.0,-79.0,-80.0,-79.0,-81.0,-79.0,-78.0,-78.0,-77.0,-79.0,-79.0,-80.0
3,13.629740898995479,17.95084561526591,13.531894165511954,0.7399324293474371,1.3266499161421599
-72.0,-72.0,-72.0,-74.0,-72.0,-73.0,-72.0,-72.0,-73.0,-72.0,-72.0,-73.0,-72.0,-71.0,-73.0,-72.0,-73.0,-72.0,-73.0,-74.0
-79.0,-74.0,-75.0,-75.0,-75.0,-74.0,-74.0,-73.0,-73.0,-74.0,-73.0,-73.0,-73.0,-74.0,-75.0,-73.0,-74.0,-75.0,-74.0,-74.0
4,17.312866232534507,14.529825999862664,23.074781664741753,1.3397812696166165,1.2083045973594573
-80.0,-78.0,-80.0,-80.0,-80.0,-79.0,-79.0,-80.0,-81.0,-81.0,-80.0,-79.0,-79.0,-79.0,-78.0,-78.0,-78.0,-82.0,-83.0
-81.0,-80.0,-81.0,-81.0,-81.0,-82.0,-82.0,-83.0,-83.0,-82.0,-83.0,-80.0,-81.0,-78.0,-81.0,-80.0,-81.0,-82.0,-80.0,-82.0
5,17.579677788044876,9.495894163272274,12.42342183817077,0.5916079783099616,0.8306623862918073
-71.0,-71.0,-72.0,-72.0,-72.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-72.0,-72.0,-71.0,-72.0,-71.0,-71.0,-70.0,-71.0
-75.0,-74.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-71.0,-73.0,-72.0,-73.0,-73.0,-73.0,-71.0
6,17.532341958871648,4.466749723903629,12.281420743417952,1.395528573695286,1.6431676725154984
-72.0,-73.0,-72.0,-72.0,-71.0,-72.0,-71.0,-71.0,-71.0,-73.0,-70.0,-71.0,-71.0,-70.0,-70.0,-69.0,-68.0,-74.0,-70.0,-70.0
-74.0,-74.0,-74.0,-73.0,-74.0,-73.0,-73.0,-73.0,-73.0,-72.0,-72.0,-75.0,-73.0,-78.0,-72.0,-70.0,-71.0,-72.0,-73.0,-71.0
