






"[0, 8110776.752715501, -11753117.077930097, 44.715717410618296, 1.624807680927192, 2.0976176963403033]"
"[0, 8110776.752715501, -11753117.077930097, 44.715717410618296, 1.624807680927192, 2.0976176963403033]"
