0,-2.0337230553882852,9.06675613323291,19.218622925676645,2.083266665599966,1.7058722109231979,-76.6,-79.3,16.956431655363133,21.480814195990156,11.805828549429169,14.392576449387375
-77.0,-77.0,-81.0,-79.0,-77.0,-75.0,-78.0,-79.0,-78.0,-78.0,-78.0,-78.0,-75.0,-75.0,-74.0,-77.0,-75.0,-73.0,-75.0,-73.0
-80.0,-79.0,-79.0,-79.0,-78.0,-79.0,-79.0,-82.0,-80.0,-82.0,-81.0,-81.0,-82.0,-78.0,-77.0,-79.0,-79.0,-79.0,-78.0,-75.0
1,-5.604427203197665,12.593931215978987,20.32495733571684,1.1521718621802912,0.8717797887081347,-77.65,-79.8,18.347344771928345,22.302569899505333,12.442192955703346,14.779078256091893
-78.0,-78.0,-78.0,-77.0,-77.0,-75.0,-75.0,-77.0,-78.0,-78.0,-79.0,-77.0,-77.0,-78.0,-78.0,-78.0,-78.0,-78.0,-79.0,-80.0
-81.0,-80.0,-80.0,-79.0,-81.0,-79.0,-79.0,-79.0,-79.0,-79.0,-81.0,-80.0,-79.0,-79.0,-81.0,-80.0,-81.0,-79.0,-79.0,-81.0
2,-6.032904162255002,17.580172768104774,27.342145523873377,0.7999999999999999,0.82915619758885,-81.6,-83.75,24.681762546639515,30.00252850110724,15.158983922524824,18.220777235747786
-81.0,-81.0,-82.0,-81.0,-81.0,-81.0,-82.0,-83.0,-81.0,-81.0,-80.0,-82.0,-83.0,-83.0,-82.0,-82.0,-82.0,-81.0,-82.0,-81.0
-84.0,-84.0,-85.0,-83.0,-83.0,-82.0,-83.0,-83.0,-84.0,-83.0,-83.0,-84.0,-85.0,-85.0,-84.0,-84.0,-84.0,-85.0,-84.0,-83.0
3,-6.805687045145067,22.594470945010666,28.421038376420615,0.7399324293474371,1.0677078252031311,-81.95,-84.4,25.3389776965546,31.50309905628663,15.42660096047612,18.85942048071317
-81.0,-81.0,-83.0,-83.0,-83.0,-83.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-82.0,-83.0,-82.0,-81.0,-81.0,-81.0,-81.0
-87.0,-83.0,-83.0,-86.0,-85.0,-85.0,-84.0,-85.0,-85.0,-83.0,-85.0,-84.0,-85.0,-84.0,-85.0,-85.0,-84.0,-84.0,-83.0,-83.0
4,-7.737509039301102,27.54894511044542,33.96969389095376,0.9695359714832658,0.6689544080129826,-84.6,-86.55,30.917273901181176,37.02211388072634,17.612226606156838,21.135678767484563
-84.0,-85.0,-85.0,-85.0,-86.0,-85.0,-85.0,-85.0,-85.0,-85.0,-86.0,-85.0,-86.0,-85.0,-83.0,-83.0,-84.0,-84.0,-83.0,-83.0
-86.0,-86.0,-87.0,-87.0,-87.0,-87.0,-86.0,-86.0,-86.0,-88.0,-87.0,-87.0,-87.0,-88.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0
5,-8.782000591150453,32.47105564520919,65.17745809471076,2.080264406271472,4.245880356298326,-91.35,-96.65,51.32246375232862,79.0324524370929,24.682471957843138,36.098905607785206
-91.0,-90.0,-91.0,-93.0,-91.0,-93.0,-90.0,-93.0,-93.0,-95.0,-91.0,-88.0,-90.0,-95.0,-93.0,-90.0,-87.0,-91.0,-93.0,-89.0
-97.0,-110.0,-94.0,-96.0,-89.0,-93.0,-94.0,-98.0,-99.0,-99.0,-95.0,-103.0,-95.0,-95.0,-100.0,-93.0,-94.0,-95.0,-97.0,-97.0
6,-8.348998069747463,37.46062520067025,44.98213981524462,1.179229289600425,1.883480820183736,-87.36842105263158,-91.05,38.060528260185826,51.90375137030341,20.226920335075864,26.828440816313865
-86.0,-87.0,-88.0,-87.0,-88.0,-88.0,-88.0,-88.0,-86.0,-86.0,-85.0,-88.0,-89.0,-88.0,-88.0,-89.0,-88.0,-85.0,-88.0
-90.0,-93.0,-89.0,-90.0,-93.0,-88.0,-91.0,-90.0,-93.0,-89.0,-91.0,-88.0,-93.0,-94.0,-91.0,-91.0,-91.0,-91.0,-95.0,-90.0
