2432,0,      0,          0,          0,-0.003, 0.002, 0.003,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3491,0,      0,          0,          0,-0.002,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.875,-1,-1
4552,0,      0,          0,          0, 0.002, 0.002, 0.001,     0,     0,     0,     0,     0,     0,359.875,-1,-1
5609,0,      0,          0,          0, 0.001,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.875,-1,-1
6666,0,      0,          0,          0, 0.001,   0.0,-0.002,     0,     0,     0,     0,     0,     0,359.875,-1,-1
7722,0,      0,          0,          0,-0.002,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.875,-1,-1
2435,0,      0,          0,          0,-0.006, 0.001, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3494,0,      0,          0,          0, 0.001,   0.0,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4554,0,      0,          0,          0,   0.0, 0.002,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2437,0,      0,          0,          0,-0.007,   0.0, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3495,0,      0,          0,          0,-0.001, 0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4554,0,      0,          0,          0,-0.001,   0.0, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5613,0,      0,          0,          0, 0.001, 0.003,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
6669,0,      0,          0,          0,   0.0,   0.0,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
7730,0,      0,          0,          0, 0.002, 0.002,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
8788,0,      0,          0,          0,-0.003, 0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
9846,0,      0,          0,          0, 0.002,-0.001, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
10906,0,      0,          0,          0,-0.002, 0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
