2732,0,0,     0,     0,-0.002,-0.001, 0.004,    60,    60,     0,     0,     0,     0,   0.0
2790,0,0,     0,     0,-0.004,-0.002,   0.0,    60,    60,     0,     0,     0,     0,   0.0
2846,0,0,     0,     0,-0.007,-0.001, 0.001,    60,    60,     0,     0,     0,     0, 360.0
2904,0,0,     0,     0,-0.007,-0.001, 0.001,    60,    60,     0,     0,     0,     0, 360.0
2958,0,0,     0,     0,-0.002,   0.0, 0.002,    60,    60,     0,     0,     0,     0, 360.0
3014,0,0,     0,     0,-0.003, 0.001, 0.002,    60,    60,     0,     0,     0,     0, 360.0
3068,0,0,     0,     0,-0.004,-0.001, 0.002,    60,    60,     0,     0,     0,     0, 360.0
3124,0,0,     0,     0,-0.007,-0.001, 0.001,    60,    60,     0,     0,     0,     0, 360.0
3178,0,0,     0,     0,-0.003, 0.001, 0.003,    60,    60,     0,     0,     0,     0, 360.0
3234,0,0,     0,     0,-0.004,-0.002, 0.002,    60,    60,     0,     0,     0,     0, 360.0
3288,0,0,     0,     0,-0.004, 0.001, 0.003,    60,    60,     0,     0,     0,     0, 360.0
3345,0,0,     0,     0,-0.002,   0.0, 0.001,    60,    60,     0,     0,     0,     0, 360.0
3398,0,0,     0,     0,-0.006, 0.002, 0.003,    60,    60,     0,     0,     0,     0, 360.0
3452,0,0,     0,     0, 0.001,   0.0,-0.004,    60,    60,     0,     0,     0,     0, 360.0
3507,0,0,     0,     0,   0.0,-0.001,   0.0,    60,    60,     0,     0,     0,     0, 360.0
3562,0,0,     0,     0, 0.001,-0.001, 0.001,    60,    60,     0,     0,     0,     0, 360.0
3618,0,0,     0,     0, 0.002,-0.001, 0.001,    60,    60,     0,     0,     0,     0, 360.0
3673,0,0,     0,     0, 0.002,-0.001,-0.002,    60,    60,     0,     0,     0,     0, 360.0
3728,0,0,     0,     0, 0.001, 0.001, 0.001,    60,    60,     0,     0,     0,     0, 360.0
3784,0,0,     0,     0,   0.0,   0.0, 0.002,    60,    60,     0,     0,     0,     0, 360.0
3838,0,0,     0,     0,-0.001, 0.001, 0.001,    60,    60,     0,     0,     0,     0, 360.0
3893,0,0,     0,     0,   0.0,-0.003, 0.001,    60,    60,     0,     0,     0,     0, 360.0
3949,0,0,     0,     0, 0.003, 0.002,-0.001,    60,    60,     0,     0,     0,     0, 360.0
4004,0,0,     0,     0,-0.007,-0.006,-0.001,    60,    60,     0,     0,     0,     0, 360.0
4059,0,0,     0,     0,-0.003,-0.004,   0.0,    60,    60,     0,     0,     0,     0, 360.0
4114,0,0,     0,     0, 0.006, 0.006, 0.002,    60,    60,     0,     0,     0,     0, 360.0
4169,0,0,     0,     0,-0.002,   0.0,   0.0,    60,    60,     0,     0,     0,     0, 360.0
4224,0,0,     0,     0,   0.0,   0.0, 0.001,    60,    60,     0,     0,     0,     0, 360.0
4279,0,0,     0,     0,-0.001, 0.002, 0.001,    60,    60,     0,     0,     0,     0, 360.0
