2731,5,0,     0,     0,   0.0, 0.001, 0.002,     0,     0,     0,     0,     0,     0,   0.0
7789,5,0,     0,     0,-0.001, 0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
12843,5,0,     0,     0,   0.0,-0.001, 0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
17899,5,0,     0,     0, 0.002, 0.001, 0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
22956,5,0,     0,     0, 0.001,-0.003,-0.002,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
28013,5,0,     0,     0,   0.0, 0.001,-0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
33071,5,0,     0,     0,   0.0, 0.003,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
38130,5,0,     0,     0,   0.0, 0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
43189,5,0,     0,     0,-0.001,-0.004,-0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
48247,5,0,     0,     0,   0.0,-0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
53305,5,0,     0,     0, 0.001,-0.002,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
58361,5,0,     0,     0, 0.001, 0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
63418,5,0,     0,     0,-0.001,-0.001,-0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
68474,5,0,     0,     0,   0.0,   0.0,-0.002,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
73532,5,0,     0,     0, 0.001, 0.002,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
78589,5,0,     0,     0,   0.0, 0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
83646,5,0,     0,     0,-0.003, 0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
88700,5,0,     0,     0,   0.0,-0.002, 0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
93756,5,0,     0,     0, 0.001, 0.002,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
98815,5,0,     0,     0,-0.001, 0.002,-0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
103872,5,0,     0,     0,-0.002,   0.0, 0.002,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
108928,5,0,     0,     0, 0.002,-0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
113987,5,0,     0,     0,   0.0, 0.003, 0.002,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
119043,5,0,     0,     0,   0.0,-0.002,-0.002,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
124101,5,0,     0,     0, 0.002, 0.002, 0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
129158,5,0,     0,     0, 0.001,-0.001, 0.002,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
134216,5,0,     0,     0, 0.002,-0.002,-0.002,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
139273,5,0,     0,     0, 0.001,   0.0,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
144333,5,0,     0,     0, 0.001, 0.002,-0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
149391,5,0,     0,     0, 0.001,-0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
154449,5,0,     0,     0,   0.0,-0.002,-0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
159506,5,0,     0,     0,-0.001,   0.0, 0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
164562,5,0,     0,     0,   0.0,-0.002,-0.001,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
169619,5,0,     0,     0, 0.003,-0.001,   0.0,     0,     0,     0,     0,8110776.752715501,-11753117.077930097,359.938
