2432,0,16:22:11,35.55501500,139.65608833,-0.002, 0.004, 0.003,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3491,0,16:22:12,35.55501500,139.65608833, 0.001,-0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4548,0,16:22:13,35.55501500,139.65608833,   0.0,-0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5608,0,16:22:14,35.55501500,139.65608833,   0.0,   0.0, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
6668,0,16:22:15,35.55501500,139.65608833,   0.0,-0.006,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
7726,0,16:22:16,35.55501500,139.65608833,-0.002, 0.003, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
8783,0,16:22:17,35.55501500,139.65608833,   0.0, 0.004,-0.003,     0,     0,     0,     0,     0,     0,359.938,-1,-1
9841,0,16:22:18,35.55501500,139.65608833,-0.001,-0.003,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
10901,0,16:22:19,35.55501500,139.65608833,   0.0,-0.003,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
11958,0,16:22:20,35.55501500,139.65608833,   0.0, 0.002,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
13015,0,16:22:21,35.55501500,139.65608833,   0.0,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
14074,0,16:22:22,35.55501667,139.65608833, 0.001, 0.004,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
15134,0,16:22:24,35.55501667,139.65608833,   0.0, 0.002, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
16193,0,16:22:25,35.55501500,139.65608833,-0.002, 0.001, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
17250,0,16:22:26,35.55501500,139.65608833,   0.0,-0.003, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
18308,0,16:22:27,35.55501500,139.65608833,-0.001, 0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
19364,0,16:22:28,35.55501500,139.65608833, 0.002,-0.004, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
20420,0,16:22:29,35.55501500,139.65608833,   0.0, 0.003,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
21479,0,16:22:30,35.55501500,139.65608833,   0.0,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
22540,0,16:22:31,35.55501500,139.65608833, 0.002,-0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
23601,0,16:22:32,35.55501500,139.65608833,-0.001,-0.002,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
24660,0,16:22:33,35.55501500,139.65608833, 0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
25717,0,16:22:34,35.55501500,139.65608833,-0.002, 0.001,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
26775,0,16:22:35,35.55501500,139.65608833,-0.001,-0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
27833,0,16:22:36,35.55501500,139.65608833,   0.0, 0.002,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
28894,0,16:22:37,35.55501500,139.65608833,   0.0, 0.002,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
29953,0,16:22:38,35.55501500,139.65608833, 0.001, 0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
31011,0,16:22:39,35.55501500,139.65608833,   0.0, 0.002,-0.003,     0,     0,     0,     0,     0,     0,359.938,-1,-1
32068,0,16:22:40,35.55501500,139.65608833, 0.001, 0.001, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
33127,0,16:22:41,35.55501500,139.65608833, 0.001, 0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
34191,0,16:22:43,35.55501500,139.65608833, 0.001,-0.002,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
35250,0,16:22:44,35.55501500,139.65608833,-0.001,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
36309,0,16:22:45,35.55501500,139.65608833,-0.003, 0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
37369,0,16:22:46,35.55501500,139.65608833,   0.0, 0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
38427,0,16:22:47,35.55501500,139.65608833, 0.001, 0.002, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
39486,0,16:22:48,35.55501500,139.65608833,-0.001,-0.001, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
40542,0,16:22:49,35.55501500,139.65608833,-0.002,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
41602,0,16:22:50,35.55501500,139.65608833,-0.001,-0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
42660,0,16:22:51,35.55501500,139.65608833,   0.0, 0.003, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
