2431,0,13:41:41,35.55502667,139.65609333,-0.002, 0.004, 0.003,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3491,0,13:41:42,35.55502667,139.65609333, 0.001,-0.001,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4549,0,13:41:43,35.55502667,139.65609333, 0.001, 0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
5607,0,13:41:44,35.55502667,139.65609333, 0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
6667,0,13:41:45,35.55502667,139.65609500,-0.001,-0.003,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
7730,0,13:41:46,35.55502667,139.65609500,-0.001, 0.006,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
8789,0,13:41:47,35.55502667,139.65609500,-0.002,-0.003,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
9849,0,13:41:48,35.55502667,139.65609333, 0.001, 0.002,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
10907,0,13:41:50,35.55502667,139.65609333,-0.001, 0.001,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
11966,0,13:41:51,35.55502667,139.65609333,   0.0, 0.002,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
13024,0,13:41:52,35.55502667,139.65609333,   0.0,   0.0,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
14083,0,13:41:53,35.55502667,139.65609333,-0.003,   0.0, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
15142,0,13:41:54,35.55502667,139.65609333, 0.002, 0.001,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
16201,0,13:41:55,35.55502667,139.65609333, 0.001,-0.001,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
17260,0,13:41:56,35.55502667,139.65609333, 0.004,   0.0,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
18320,0,13:41:57,35.55502667,139.65609333, 0.002, 0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
19378,0,13:41:58,35.55502667,139.65609333,-0.001, 0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
20436,0,13:41:59,35.55502667,139.65609333, 0.001,   0.0, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
21494,0,13:42:00,35.55502667,139.65609500,-0.002,   0.0,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
22553,0,13:42:01,35.55502667,139.65609500,   0.0, 0.001, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
23612,0,13:42:02,35.55502667,139.65609500, 0.001,-0.003,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
24671,0,13:42:03,35.55502667,139.65609500, 0.001, 0.001,-0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
25729,0,13:42:04,35.55502667,139.65609500,   0.0,-0.002,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
26786,0,13:42:05,35.55502667,139.65609500,   0.0,-0.003,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
27845,0,13:42:06,35.55502667,139.65609500, 0.001,   0.0, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
28904,0,13:42:08,35.55502667,139.65609500,-0.001,-0.002,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
29961,0,13:42:09,35.55502667,139.65609500,-0.001,-0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
31017,0,13:42:10,35.55502667,139.65609500,-0.001, 0.002, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
32076,0,13:42:11,35.55502667,139.65609500,   0.0,-0.001,-0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
33136,0,13:42:12,35.55502667,139.65609333,   0.0,   0.0,-0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
34195,0,13:42:13,35.55502667,139.65609333,-0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
