2431,1,      0,          0,          0,-0.003, 0.002, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2488,1,      0,          0,          0,-0.001, 0.003,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2544,1,      0,          0,          0,-0.002,-0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2598,1,      0,          0,          0,-0.002, 0.002,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2654,1,      0,          0,          0,   0.0,   0.0,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2708,1,      0,          0,          0,-0.001,-0.001, 0.004,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2764,1,      0,          0,          0, 0.001, 0.003, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2819,1,      0,          0,          0,-0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2874,1,      0,          0,          0,   0.0, 0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2929,1,      0,          0,          0,   0.0, 0.004,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2984,1,      0,          0,          0,-0.002, 0.007,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3039,1,      0,          0,          0,-0.001, 0.003, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3094,1,      0,          0,          0,-0.002,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3148,1,      0,          0,          0,-0.002, 0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3203,1,      0,          0,          0, 0.002,-0.003,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3257,1,      0,          0,          0,   0.0,-0.002,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3313,1,      0,          0,          0,   0.0,   0.0,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3367,1,      0,          0,          0, 0.001,-0.002,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3424,1,      0,          0,          0, 0.001,   0.0,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3477,1,      0,          0,          0, 0.002,-0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3534,1,      0,          0,          0, 0.001,   0.0, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3588,1,      0,          0,          0,   0.0, 0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3645,1,      0,          0,          0,   0.0,-0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3699,1,      0,          0,          0, 0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3755,1,      0,          0,          0,   0.0,   0.0,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3810,1,      0,          0,          0,-0.001, 0.002, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3865,1,      0,          0,          0,-0.001, 0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3921,1,      0,          0,          0,   0.0,-0.001,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
3976,1,      0,          0,          0, 0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4032,1,      0,          0,          0, 0.001,   0.0, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4087,1,      0,          0,          0, 0.001,-0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4144,1,      0,          0,          0,-0.001,-0.003,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4197,1,      0,          0,          0,-0.001,-0.001,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4251,1,      0,          0,          0, 0.001,-0.004,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4307,1,      0,          0,          0,   0.0,-0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4364,1,      0,          0,          0,-0.001,   0.0,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4417,1,      0,          0,          0,-0.001, 0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4475,1,      0,          0,          0,   0.0,-0.003,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4529,1,      0,          0,          0, 0.001,   0.0,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4585,1,      0,          0,          0, 0.002,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4640,1,      0,          0,          0,-0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4696,1,      0,          0,          0,-0.001, 0.002, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4750,1,      0,          0,          0,-0.001,   0.0, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4805,1,      0,          0,          0,   0.0,-0.002,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4859,1,      0,          0,          0,   0.0,-0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4915,1,      0,          0,          0,   0.0,-0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4969,1,      0,          0,          0,   0.0,   0.0, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5025,1,      0,          0,          0,-0.001,-0.001, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5079,1,      0,          0,          0,-0.001, 0.002,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5136,1,      0,          0,          0,-0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5189,1,      0,          0,          0,   0.0,-0.004, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5246,2,      0,          0,          0,-0.001, 0.003,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5301,2,      0,          0,          0,   0.0, 0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5356,2,      0,          0,          0,-0.001,   0.0,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5411,2,      0,          0,          0,-0.001,-0.003,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5467,2,      0,          0,          0,-0.001, 0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
