2431,0,15:31:42,35.55499667,139.65606833,-0.003, 0.006, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3491,0,15:31:43,35.55499667,139.65606833,   0.0, 0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
4549,0,15:31:44,35.55499667,139.65606833,-0.001,-0.001, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
5608,0,15:31:45,35.55499667,139.65606833,   0.0,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
6667,0,15:31:46,35.55499667,139.65606833,   0.0,-0.004,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
7726,0,15:31:47,35.55499667,139.65606833,-0.001, 0.004,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
8782,0,15:31:48,35.55499667,139.65606833, 0.001, 0.003,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
9841,0,15:31:49,35.55499667,139.65606833, 0.001,-0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
10900,0,15:31:50,35.55499667,139.65606833, 0.002, 0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
11956,0,15:31:51,35.55499667,139.65606833,   0.0, 0.001,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
13014,0,15:31:52,35.55499667,139.65606833,   0.0, 0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
14074,0,15:31:53,35.55499667,139.65606833,-0.003, 0.003,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
15132,0,15:31:54,35.55499667,139.65606833, 0.003,   0.0, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
16189,0,15:31:55,35.55499667,139.65606833,   0.0, 0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
17248,0,15:31:56,35.55499667,139.65606833,   0.0,-0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
18308,0,15:31:57,35.55499667,139.65606833,-0.001,-0.001, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
19364,0,15:31:59,35.55499667,139.65606833, 0.001, 0.001, 0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
20421,0,15:32:00,35.55499667,139.65606833, 0.001,-0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
21480,0,15:32:01,35.55499667,139.65606833,-0.001, 0.002,-0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
22541,0,15:32:02,35.55499667,139.65606833, 0.003, 0.002, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
