0,-5.439251679637732,8.187716682264721,15.267319888179845,0.8,0.9695359714832658,-80.4,-81.6,22.555172888211484,25.52994759711705,14.27619342340772,16.258446352951967
-80.0,-80.0,-81.0,-80.0,-80.0,-81.0,-80.0,-79.0,-79.0,-80.0,-80.0,-80.0,-81.0,-80.0,-81.0,-80.0,-81.0,-82.0,-82.0,-81.0
-82.0,-81.0,-81.0,-81.0,-82.0,-81.0,-82.0,-81.0,-80.0,-81.0,-82.0,-81.0,-82.0,-82.0,-80.0,-81.0,-83.0,-83.0,-82.0,-84.0
1,-4.335607324381114,13.06649592650113,27.930506060455482,1.7965244223221681,4.3977266854592045,-90.35,-94.6,47.61010677256914,67.7576537370456,23.478693595714148,32.382318525196816
-89.0,-89.0,-94.0,-90.0,-93.0,-91.0,-89.0,-91.0,-91.0,-88.0,-90.0,-88.0,-89.0,-90.0,-90.0,-89.0,-94.0,-90.0,-89.0,-93.0
-91.0,-93.0,-96.0,-91.0,-98.0,-91.0,-90.0,-105.0,-103.0,-90.0,-96.0,-90.0,-90.0,-91.0,-93.0,-94.0,-98.0,-99.0,-99.0,-94.0
2,-4.977830212993196,18.085329579102744,15.568003912195758,0.9733961166965893,0.82915619758885,-81.05,-81.75,23.683265418872043,25.81910445633111,14.747791671459254,16.388216152932262
-82.0,-81.0,-82.0,-82.0,-81.0,-81.0,-82.0,-81.0,-82.0,-80.0,-82.0,-80.0,-82.0,-82.0,-82.0,-80.0,-79.0,-80.0,-80.0,-80.0
-82.0,-82.0,-83.0,-83.0,-81.0,-81.0,-83.0,-82.0,-83.0,-82.0,-82.0,-81.0,-81.0,-83.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0
3,-0.04055500407195879,19.007795951269262,11.41323618985009,0.7262919523166974,1.1,-74.35,-76.3,14.320747783392395,17.148483303816022,10.549657072187879,12.276815307512303
-77.0,-74.0,-74.0,-75.0,-74.0,-74.0,-74.0,-75.0,-74.0,-75.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0
-78.0,-75.0,-75.0,-77.0,-75.0,-77.0,-75.0,-77.0,-77.0,-77.0,-78.0,-75.0,-77.0,-77.0,-77.0,-75.0,-75.0,-77.0,-77.0,-75.0
4,4.937383734191976,19.803649973330625,17.68603418138349,1.4336538361122284,3.318132004607412,-82.94117647058823,-84.7,27.296672537822243,32.22076008193947,16.210386486178407,19.161681876588577
-83.0,-81.0,-80.0,-82.0,-83.0,-84.0,-83.0,-83.0,-82.0,-81.0,-84.0,-83.0,-83.0,-84.0,-86.0,-83.0,-85.0
-81.0,-82.0,-80.0,-82.0,-84.0,-84.0,-85.0,-84.0,-89.0,-81.0,-88.0,-85.0,-82.0,-85.0,-84.0,-84.0,-87.0,-87.0,-85.0,-95.0
5,9.812240290699455,20.976881875995396,11.473910630928668,1.0535653752852738,1.5362291495737215,-74.7,-76.2,14.702074375590724,17.02020869068299,10.735900951823231,12.211920310034106
-75.0,-75.0,-75.0,-77.0,-75.0,-75.0,-75.0,-74.0,-73.0,-75.0,-73.0,-74.0,-73.0,-74.0,-75.0,-75.0,-75.0,-74.0,-75.0,-77.0
-79.0,-74.0,-78.0,-77.0,-77.0,-77.0,-75.0,-75.0,-75.0,-75.0,-75.0,-77.0,-73.0,-74.0,-77.0,-77.0,-77.0,-77.0,-77.0,-78.0
6,14.871990449294858,21.493389109461706,11.20536911424593,1.6815171720800235,1.388344337691482,-74.35,-75.65,14.320747783392395,16.3316586141017,10.549657072187879,11.86108115630398
-72.0,-72.0,-72.0,-73.0,-72.0,-73.0,-74.0,-77.0,-75.0,-75.0,-75.0,-75.0,-77.0,-77.0,-74.0,-74.0,-77.0,-74.0,-74.0,-75.0
-78.0,-74.0,-74.0,-74.0,-75.0,-74.0,-75.0,-78.0,-78.0,-77.0,-75.0,-75.0,-75.0,-77.0,-77.0,-75.0,-77.0,-75.0,-75.0,-75.0
