2440,5,0,     0,     0,-0.039, 0.004, 0.004,     0,     0,     0,     0,     0,     0,   0.0
3736,5,0,     0,     0,-0.001, 0.001,   0.0,     0,     0,     0,     0,8110776.753,-11753117.078,177.875
5032,5,0,     0,     0, 0.029, 0.002,-0.002,     0,     0,     0,     0,8110776.753,-11753117.078,177.875
6323,5,0,     0,     0,-0.006, 0.001,-0.001,     0,     0,     0,     0,8110776.753,-11753117.078,177.875
7619,5,0,     0,     0, 0.004,   0.0, 0.001,     0,     0,     0,     0,8110776.753,-11753117.078,177.875
8916,6,0,     0,     0, 0.002, 0.001, 0.001,     0,     0,     0,     0,8110776.753,-11753117.078,177.875
8977,6,0,     0,     0, 0.148,   0.0, 0.001,     0,     0,     0,     0,8110776.753,-11753117.078,177.875
2441,5,11:12:15,0.00000000,0.00000000, -0.05, 0.007,-0.004,     0,     0,     0,     0,     0,     0,   0.0
4031,5,11:12:16,0.00000000,0.00000000,-0.006, 0.004, 0.017,     0,     0,     0,     0,8110776.753,-11753117.078,176.75
5626,5,11:12:18,0.00000000,0.00000000,-0.049, 0.001, 0.003,     0,     0,     0,     0,8110776.753,-11753117.078,175.188
7221,5,11:12:19,0.00000000,0.00000000,-0.003, 0.002,-0.009,     0,     0,     0,     0,8110776.753,-11753117.078,175.125
8817,5,11:12:21,0.00000000,0.00000000,-0.042,-0.001, 0.004,     0,     0,     0,     0,8110776.753,-11753117.078,174.938
10416,6,11:12:23,0.00000000,0.00000000,-0.003, 0.002,-0.001,     0,     0,     0,     0,8110776.753,-11753117.078,175.688
10479,6,11:12:23,0.00000000,0.00000000, 0.022, 0.003,-0.002,     0,     0,     0,     0,8110776.753,-11753117.078,175.688
