2736,0,0,     0,     0,-0.002, 0.002, 0.003,     0,     0,     0,     0,     0,     0,     0
2793,0,0,     0,     0,-0.003,-0.001, 0.001,     0,     0,     0,     0,     0,     0,     0
2849,0,0,     0,     0,-0.004, 0.002, 0.002,     0,     0,     0,     0,     0,     0,     0
2903,0,0,     0,     0,-0.004, 0.002, 0.001,     0,     0,     0,     0,     0,     0,     0
2959,0,0,     0,     0,-0.003, 0.001, 0.003,     0,     0,     0,     0,     0,     0,     0
3019,0,0,     0,     0,-0.003, 0.001,   0.0,     0,     0,     0,     0,     0,     0,     0
3080,0,0,     0,     0,-0.004,-0.002, 0.001,     0,     0,     0,     0,     0,     0,     0
3139,0,0,     0,     0,-0.006, 0.002, 0.001,     0,     0,     0,     0,     0,     0,     0
3198,0,0,     0,     0,-0.003, 0.001, 0.001,     0,     0,     0,     0,     0,     0,     0
3256,0,0,     0,     0,-0.007, 0.002,   0.0,     0,     0,     0,     0,     0,     0,     0
3314,0,0,     0,     0,-0.006,   0.0,-0.001,     0,     0,     0,     0,     0,     0,     0
3374,0,0,     0,     0,-0.004,-0.001, 0.001,     0,     0,     0,     0,     0,     0,     0
3434,0,0,     0,     0,-0.004,-0.002, 0.002,     0,     0,     0,     0,     0,     0,     0
