2431,1,      0,          0,          0,-0.001,-0.001, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2486,1,      0,          0,          0,-0.007, 0.006, 0.003,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2543,1,      0,          0,          0, 0.007,   0.0,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2596,1,      0,          0,          0,-0.012,   0.0, 0.001,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2652,1,      0,          0,          0, 0.003,-0.001,   0.0,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2706,1,      0,          0,          0, 0.011, 0.018,-0.003,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2763,1,      0,          0,          0,-0.003,   0.0, 0.003,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2817,1,      0,          0,          0, 0.017, 0.002, 0.004,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2873,1,      0,          0,          0, -0.01,-0.003,-0.002,     0,     0,     0,     0,     0,     0,359.938,-1,-1
2431,1,      0,          0,          0,   0.0, 0.008, 0.004,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2487,1,      0,          0,          0,-0.002, 0.004, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2544,1,      0,          0,          0,-0.008,-0.001,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2597,1,      0,          0,          0,   0.0, 0.002, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2653,1,      0,          0,          0,-0.008,   0.0,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2709,1,      0,          0,          0, 0.008, 0.006,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2764,1,      0,          0,          0,   0.0, 0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2819,1,      0,          0,          0, 0.006, 0.006,-0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2874,1,      0,          0,          0, 0.002,-0.001, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2930,1,      0,          0,          0, 0.006, 0.008,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2984,1,      0,          0,          0, 0.001, 0.007, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3040,1,      0,          0,          0,   0.0, 0.001,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3095,1,      0,          0,          0, 0.001, 0.002, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3149,1,      0,          0,          0,-0.001, 0.003, 0.003,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3204,1,      0,          0,          0,   0.0, 0.002, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3259,1,      0,          0,          0, 0.001,   0.0, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3314,1,      0,          0,          0,-0.004,-0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3369,1,      0,          0,          0, 0.001, 0.003,-0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3424,1,      0,          0,          0,-0.004, 0.002,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3479,1,      0,          0,          0, 0.017, 0.006, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3535,1,      0,          0,          0,-0.002,-0.002,-0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3591,1,      0,          0,          0,-0.001, 0.003, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3646,1,      0,          0,          0,-0.002, 0.004,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3700,1,      0,          0,          0, 0.002, 0.004,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3757,1,      0,          0,          0, 0.001, 0.007,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3813,1,      0,          0,          0,-0.009,-0.006,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3867,1,      0,          0,          0, 0.007, 0.007, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3924,1,      0,          0,          0,   0.0, 0.004, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
3978,1,      0,          0,          0,-0.006,-0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4034,1,      0,          0,          0, 0.007, 0.003,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4089,1,      0,          0,          0,-0.009,-0.002, 0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4145,1,      0,          0,          0, 0.016, 0.006,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4199,1,      0,          0,          0, -0.01,-0.011,-0.003,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4255,1,      0,          0,          0, 0.008, 0.007,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4311,1,      0,          0,          0,   0.0,-0.001,-0.002,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4366,1,      0,          0,          0, 0.007, 0.003, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4421,1,      0,          0,          0,-0.016,-0.006,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4477,1,      0,          0,          0, 0.008, 0.008,-0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4532,1,      0,          0,          0, -0.01,-0.007, 0.003,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4587,1,      0,          0,          0,-0.002, 0.003,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4642,1,      0,          0,          0,   0.0,-0.001, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
4697,1,      0,          0,          0,-0.002, 0.002, 0.001,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
