2440,    82,    80,0.5225551168233227,-0.052509037106508505,0.4077579291591246,   0.0,-0.04097362276892344
3277,    82,    80,0.5448939450777801,-0.010650734266237638,0.8141994707886177,-0.016662708109354548,-0.04892477950045959
4081,    82,    80,0.5521315844668799,-0.042664186792314096,1.2211058088481432,-0.03658641019745885,-0.08040482226792063
4879,    82,    80,0.5372780553694236,0.009594380525556001,1.6268373838957138,-0.06927966903067576,-0.07313603428259843
5696,    82,    80,0.5361940099590576,-0.005495727659255711,2.0321285131202282,-0.09897401767204969,-0.07730120565466092
6513,    82,    80,0.5426653862303848,0.02065883971733462,2.4378092134878693,-0.1303962374457182,-0.06181100637672657
7322,    82,    80,0.5652799958922932,-0.01149882183614287,2.8442529743248017,-0.15555097890720634,-0.07009462986767066
8100,    82,    80,0.5476398328610299,-0.04389141544745273,3.2507077896264693,-0.18408803068390975,-0.10275075153283321
8910,    82,    80,0.549728697706997,-0.005256335359063169,3.6566561006925893,-0.22594694002409946,-0.10665288410418364
9712,    82,    80,0.5504129850009638,0.04106536905915831,4.062063633105766,-0.2693495132647249,-0.07623327812603366
10507,    82,    80,0.5649960241694949,0.015765822538936103,4.468462492394751,-0.30039078609555914,-0.06485996750507363
11289,    82,    80,0.5593907324589182,-0.020234202458917383,4.874620361912268,-0.32677117516879095,-0.07958240895964684
12076,    82,    80,0.5417103172990348,-0.039684202345708464,5.280154979379727,-0.35911290305567056,-0.10938508120032345
12890,    82,    80,0.5244663166721376,0.004091957437480864,5.684712693397355,-0.40354282572803246,-0.10620968896482577
13730,    82,    80,0.5235638650999795,0.04862201657755605,6.090690008727085,-0.4468244186124135,-0.06829397681737717
14569,    82,    80,0.5505949281481047,0.007969339407431886,6.496538208178674,-0.4745845779795827,-0.06240598336906204
15368,    82,    80,0.5335674823955692,-0.04002217506642636,6.902597940479027,-0.49995808253064133,-0.09292338040915388
16193,    82,    80,0.5317153254586243,-0.05233500623419668,7.308985847959869,-0.5378300886115737,-0.133096133593352
