0,0,0,52.01893586318059,2.6368368526053367,4.382921400162225,-89.6842105263158,-92.7,45.28859681966304,58.74927490669813,22.709966493377575,29.280230147923035
-93.0,-88.0,-89.0,-90.0,-91.0,-95.0,-85.0,-89.0,-90.0,-86.0,-85.0,-88.0,-88.0,-90.0,-93.0,-90.0,-90.0,-93.0,-91.0
-94.0,-90.0,-90.0,-93.0,-88.0,-95.0,-97.0,-87.0,-90.0,-88.0,-88.0,-93.0,-93.0,-90.0,-89.0,-104.0,-98.0,-97.0,-99.0,-91.0
