0,-5.434629341215216,7.89885340105196,12.567053743173364,1.883480820183736,2.132486811213612,-78.05,-76.55,18.90673593234579,17.47341534418253,12.69354192628001,12.440565560066716
-77.0,-75.0,-78.0,-78.0,-77.0,-77.0,-74.0,-77.0,-75.0,-80.0,-78.0,-79.0,-79.0,-78.0,-80.0,-82.0,-80.0,-79.0,-79.0,-79.0
-73.0,-75.0,-75.0,-77.0,-75.0,-77.0,-75.0,-73.0,-75.0,-74.0,-75.0,-78.0,-80.0,-78.0,-79.0,-80.0,-79.0,-77.0,-78.0,-78.0
1,-4.627534718267454,12.849259829310618,12.695267021471697,1.6271140095272978,1.8567444627627139,-78.45,-76.55,19.483182338317473,17.47341534418253,12.94996848287668,12.440565560066716
-78.0,-77.0,-80.0,-78.0,-82.0,-78.0,-80.0,-78.0,-78.0,-75.0,-77.0,-77.0,-77.0,-80.0,-78.0,-79.0,-79.0,-77.0,-80.0,-81.0
-77.0,-74.0,-75.0,-77.0,-79.0,-77.0,-77.0,-79.0,-78.0,-74.0,-74.0,-75.0,-74.0,-78.0,-80.0,-77.0,-77.0,-74.0,-78.0,-77.0
2,-6.036790448773774,17.656660235339785,15.02062026884348,1.5235910343294872,1.9045996954740907,-81.6842105263158,-79.85,24.838315279490853,22.38645498907571,15.222945785308678,14.818294752378284
-83.0,-80.0,-80.0,-79.0,-81.0,-80.0,-81.0,-81.0,-82.0,-84.0,-81.0,-83.0,-84.0,-83.0,-83.0,-82.0,-84.0,-80.0,-81.0
-81.0,-77.0,-81.0,-82.0,-77.0,-77.0,-78.0,-77.0,-80.0,-82.0,-81.0,-79.0,-80.0,-82.0,-81.0,-81.0,-81.0,-79.0,-78.0,-83.0
3,-1.2974581485715047,19.480855045164134,11.4906565634,1.4798648586948742,1.7776388834631176,-75.9,-75.2,16.088243281478924,15.789069616091055,11.399771990737019,11.581541136062981
-78.0,-78.0,-74.0,-77.0,-74.0,-78.0,-74.0,-75.0,-75.0,-74.0,-74.0,-77.0,-77.0,-75.0,-77.0,-77.0,-77.0,-77.0,-75.0,-75.0
-75.0,-78.0,-78.0,-74.0,-75.0,-77.0,-77.0,-74.0,-77.0,-71.0,-73.0,-74.0,-74.0,-74.0,-75.0,-74.0,-75.0,-77.0,-77.0,-75.0
4,3.713602159981799,20.002586892598522,11.468917685904419,1.7399712641305316,2.1702534414210706,-76.35,-74.7,16.641113337416392,15.207308945967172,11.659174191853127,11.27866117995571
-78.0,-77.0,-73.0,-74.0,-74.0,-74.0,-73.0,-75.0,-77.0,-78.0,-77.0,-77.0,-78.0,-78.0,-77.0,-77.0,-77.0,-77.0,-78.0,-78.0
-81.0,-73.0,-73.0,-73.0,-74.0,-73.0,-72.0,-74.0,-74.0,-75.0,-77.0,-75.0,-74.0,-74.0,-73.0,-73.0,-74.0,-77.0,-78.0,-77.0
5,8.680140056618583,21.02927450388524,14.00718917261419,1.786057109949175,1.8681541692269403,-79.9,-78.9,21.724109829192905,20.84526411358545,13.923712951883246,14.090665393345136
-82.0,-80.0,-78.0,-79.0,-78.0,-77.0,-78.0,-80.0,-78.0,-79.0,-80.0,-83.0,-82.0,-82.0,-79.0,-80.0,-82.0,-79.0,-83.0,-79.0
-82.0,-80.0,-78.0,-79.0,-80.0,-78.0,-75.0,-78.0,-77.0,-75.0,-80.0,-81.0,-79.0,-79.0,-80.0,-78.0,-80.0,-77.0,-81.0,-81.0
6,13.64526989932927,21.664282921583645,13.931277228054785,1.4239736061545982,2.56661255354212,-79.84210526315789,-78.75,21.629881414246643,20.61181096997366,13.88346574765924,13.97908870845033
-82.0,-83.0,-82.0,-79.0,-78.0,-81.0,-79.0,-78.0,-79.0,-78.0,-79.0,-79.0,-79.0,-80.0,-80.0,-81.0,-80.0,-81.0,-79.0
-81.0,-85.0,-81.0,-80.0,-79.0,-78.0,-75.0,-78.0,-75.0,-77.0,-77.0,-77.0,-77.0,-75.0,-78.0,-80.0,-78.0,-82.0,-80.0,-82.0
