2432,6,19:08:17,35.55520833,139.65442833,-0.003,-0.002, 0.006,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2489,6,19:08:18,35.55520167,139.65442667,-0.004,-0.003,   0.0,     0,     0,     0,     0,     0,     0,   0.0,-1,-1
2662,6,19:08:18,35.55520167,139.65442667, 0.832, 0.408,-0.357,  50.0,    70,0.5387,-0.1943, 0.092,   0.0, 0.438,-1,0
2828,6,19:08:18,35.55520167,139.65442667,-2.266, 0.298,-0.996,50.001,    70,0.5044,-0.2168, 0.176, 0.001,  6.75,-1,0
2968,6,19:08:18,35.55520167,139.65442667, 0.277, 0.356,-0.851,50.139,    70, 0.617,-0.159, 0.262, 0.011,13.688,-1,0
3103,6,19:08:18,35.55520167,139.65442667, 0.063,  0.84,-0.744,50.568,    70,0.6218,-0.145, 0.344, 0.031, 21.25,-1,0
3236,6,19:08:18,35.55520167,139.65442667, -0.35,  0.22,-0.892, 51.36,    70,0.6255,-0.1396, 0.421, 0.061,27.875,-1,0
3366,6,19:08:18,35.55520167,139.65442667, -0.08,-0.264,-1.149,52.321,    70,0.6308, -0.14, 0.494, 0.099,  35.0,-1,0
3504,6,19:08:19,35.55519667,139.65442667, 0.162, 0.116,-1.007,53.617,    70,0.6283,-0.1449, 0.564, 0.148,  41.5,-1,0
3636,6,19:08:19,35.55519667,139.65442667, 0.451, 0.011,-0.639,55.021,    70,0.6476,-0.0876, 0.628, 0.205,45.812,-1,0
3771,6,19:08:19,35.55519667,139.65442667,-0.049, -0.28,-0.674, 56.06,    70,0.6426,-0.1164, 0.688, 0.267,50.875,-1,0
3915,6,19:08:19,35.55519667,139.65442667,-0.408,-0.231,-0.761, 57.38,    70,0.6197,-0.0747, 0.744, 0.336,55.688,-1,0
4051,6,19:08:19,35.55519667,139.65442667,-0.639, 0.246,-0.314,58.726,    70,0.6486,-0.0892, 0.794, 0.409,59.188,-1,0
4176,6,19:08:19,35.55519667,139.65442667,-0.313,-0.151,-0.616,59.755,    70,0.6742,-0.0797, 0.838, 0.482,62.688,-1,0
4307,6,19:08:19,35.55519667,139.65442667,-0.511,  0.28,-0.387,60.823,    70,0.6593,-0.0789, 0.877, 0.559,66.688,-1,0
4435,6,19:08:19,35.55519667,139.65442667,-0.317, 0.031,-0.134,62.085,    70,0.6719,-0.0595, 0.911, 0.638,69.688,-1,0
4575,6,19:08:20,35.55519000,139.65442500,-0.883,-0.077,-0.831,63.057,    70,0.6269,-0.1494, 0.942, 0.719, 73.25,-1,0
4706,6,19:08:20,35.55519000,139.65442500, 0.436, 0.299,-0.332,64.236,    70, 0.684,-0.0609, 0.968, 0.806, 76.75,-1,0
4836,6,19:08:20,35.55519000,139.65442500,-0.664,-0.493,-0.282,65.416,    70,0.6817,-0.0411, 0.988, 0.892,  79.0,-1,0
4966,6,19:08:20,35.55519000,139.65442500,-0.211, 0.124, -0.27,66.184,    70,0.6883,-0.0389, 1.005, 0.979,  80.0,-1,0
5089,6,19:08:20,35.55519000,139.65442500,-0.112, 0.282,  -0.1,66.527,    70,0.6993,-0.0474,  1.02, 1.065,81.688,-1,0
5213,6,19:08:20,35.55519000,139.65442500, 0.218,-0.226,-0.023,67.109,    70,0.7098,-0.0439, 1.033, 1.151,82.938,-1,0
5336,6,19:08:20,35.55519000,139.65442500, 0.426, 0.489, -0.13,67.541,    70,0.7153,-0.0178, 1.043, 1.238,84.125,-1,0
5467,6,19:08:20,35.55519000,139.65442500,-0.311, 0.132, 0.043,67.953,    70,0.7062,-0.0259, 1.053,  1.33,85.375,-1,0
5594,6,19:08:21,35.55518500,139.65442167,-0.674,-0.153,-0.346,68.387,    70,0.7108,-0.0416,  1.06, 1.421,86.188,-1,0
5722,6,19:08:21,35.55518500,139.65442167, -0.27, 0.558, 0.021, 68.67,    70,0.7152,-0.0147, 1.066, 1.511,87.125,-1,0
5847,6,19:08:21,35.55518500,139.65442167, 0.206, 0.083,-0.277,68.997,    70,0.7423,-0.0383, 1.071, 1.604,  87.5,-1,0
5984,6,19:08:21,35.55518500,139.65442167, 0.163, 0.263, -0.07,69.128,    70,0.7056,-0.0224, 1.075, 1.701,89.375,-1,0
6105,6,19:08:21,35.55518500,139.65442167, 0.126, 0.048, 0.019,69.782,    70,0.7134,-0.0082, 1.076, 1.789,89.812,-1,0
7731,6,19:08:22,35.55518667,139.65441000,-5.362,-0.752,-0.097,    70,    70,0.7193,-0.0173, 1.076, 1.876,136.562,-1,0
7850,6,19:08:22,35.55518667,139.65441000,-6.459, -1.97,-0.064,84.522,    70,0.7389,0.0142, 0.205, 2.701,134.812,-1,0
7986,6,19:08:22,35.55518667,139.65441000,-2.314, 1.181, 0.421,84.096,    70,0.8344,0.1095, 0.125, 2.781,132.562,-1,0
8099,6,19:08:22,35.55518667,139.65441000, 0.892,-0.696, 0.392,83.528,    70,0.8395,0.1153, 0.061, 2.852,129.875,-1,0
8225,6,19:08:22,35.55518667,139.65441000, 1.456, -0.22, 0.563,82.822,    70,0.7865,0.1048,-0.003, 2.927,126.875,-1,0
8346,6,19:08:22,35.55518667,139.65441000, 0.471, 0.074, 0.541,82.001,    70,0.8399, 0.119,-0.064, 3.009,122.75,-1,0
