2431,0,0,     0,     0, 0.019, 0.022,-0.026,     0,     0,     0,     0,     0,     0,   0.0
2486,1,0,     0,     0, 0.004, 0.008,-0.001,     0,     0,     0,     0,     0,     0, 0.062
2543,1,0,     0,     0,-0.027, 0.024, 0.004,     0,     0,     0,     0,     0,     0, 0.062
2598,1,0,     0,     0, 0.013, 0.023,-0.011,     0,     0,     0,     0,     0,     0, 0.062
2654,1,0,     0,     0,   0.1,   0.0,-0.012,     0,     0,     0,     0,     0,     0, 0.125
2711,1,0,     0,     0, 0.048, 0.066,-0.009,     0,     0,     0,     0,     0,     0, 0.188
2765,1,0,     0,     0,-0.009, 0.098, 0.031,     0,     0,     0,     0,     0,     0, 0.125
2823,1,0,     0,     0, 0.016, 0.068, 0.023,     0,     0,     0,     0,     0,     0,   0.0
2879,1,0,     0,     0, 0.028, 0.001,-0.008,     0,     0,     0,     0,     0,     0,   0.0
2935,1,0,     0,     0, 0.059,-0.048,-0.021,     0,     0,     0,     0,     0,     0, 0.062
2992,1,0,     0,     0, 0.052,-0.043,-0.029,     0,     0,     0,     0,     0,     0, 0.125
3046,1,0,     0,     0, 0.009,-0.042,-0.021,     0,     0,     0,     0,     0,     0,  0.25
3100,2,0,     0,     0, 0.013,-0.043, 0.001,     0,     0,     0,     0,     0,     0,  0.25
3155,2,0,     0,     0,-0.008,-0.027,-0.008,     0,     0,     0,     0,     0,     0,  0.25
3209,2,0,     0,     0,-0.002,-0.004,-0.006,     0,     0,     0,     0,     0,     0,  0.25
3264,2,0,     0,     0, 0.017, -0.02, 0.021,     0,     0,     0,     0,     0,     0,  0.25
3319,2,0,     0,     0, 0.028,-0.042,-0.019,     0,     0,     0,     0,     0,     0,  0.25
3374,2,0,     0,     0, 0.001,-0.053,-0.009,     0,     0,     0,     0,     0,     0, 0.312
3430,2,0,     0,     0,-0.033, 0.002, 0.002,     0,     0,     0,     0,     0,     0, 0.312
3484,2,0,     0,     0, 0.006,  0.05, 0.026,     0,     0,     0,     0,     0,     0,  0.25
3540,2,0,     0,     0,-0.001, 0.028, 0.028,     0,     0,     0,     0,     0,     0, 0.188
3595,2,0,     0,     0, -0.02, 0.021,-0.006,     0,     0,     0,     0,     0,     0, 0.125
3649,2,0,     0,     0,-0.048, 0.002,-0.002,     0,     0,     0,     0,     0,     0, 0.188
3704,2,0,     0,     0,-0.008,-0.007, 0.014,     0,     0,     0,     0,     0,     0, 0.125
3759,2,0,     0,     0,-0.044,-0.012, 0.006,     0,     0,     0,     0,     0,     0, 0.125
3814,2,0,     0,     0,-0.023,-0.022, -0.01,     0,     0,     0,     0,     0,     0, 0.125
3871,2,0,     0,     0, -0.02,-0.002,-0.011,     0,     0,     0,     0,     0,     0, 0.125
3927,2,0,     0,     0, 0.018, 0.022,-0.007,     0,     0,     0,     0,     0,     0, 0.125
3983,2,0,     0,     0,-0.139, 0.017,   0.0,     0,     0,     0,     0,     0,     0, 0.125
4038,2,0,     0,     0,-0.126,  0.01,-0.012,     0,     0,     0,     0,     0,     0, 0.125
4095,2,0,     0,     0,-0.089,-0.058,-0.013,     0,     0,     0,     0,     0,     0, 0.125
4149,2,0,     0,     0,-0.014,-0.103,-0.038,     0,     0,     0,     0,     0,     0, 0.188
4203,2,0,     0,     0, 0.024,-0.062,-0.034,     0,     0,     0,     0,     0,     0, 0.312
4257,3,0,     0,     0, 0.017,  0.02,  0.01,     0,     0,     0,     0,     0,     0, 0.375
4313,3,0,     0,     0,-0.027, 0.089, 0.031,     0,     0,     0,     0,     0,     0,  0.25
4368,3,0,     0,     0,-0.041, 0.052,  0.01,     0,     0,     0,     0,     0,     0, 0.188
4424,3,0,     0,     0,-0.058,-0.019, 0.009,     0,     0,     0,     0,     0,     0, 0.125
4479,3,0,     0,     0, 0.042,-0.046,-0.048,     0,     0,     0,     0,     0,     0,  0.25
4535,3,0,     0,     0,-0.043,-0.061,-0.003,     0,     0,     0,     0,     0,     0, 0.312
4590,3,0,     0,     0,-0.018, -0.01,-0.017,     0,     0,     0,     0,     0,     0, 0.375
4646,3,0,     0,     0,-0.059, 0.016, 0.019,     0,     0,     0,     0,     0,     0, 0.375
2431,0,14:01:48,35.55500667,139.65599833, 0.547,-0.026,  0.03,     0,     0,     0,     0,     0,     0,   0.0
2488,1,14:01:48,35.55500667,139.65599833, 0.224, 0.131, 0.077,     0,     0,     0,     0,     0,     0,359.75
2544,1,14:01:48,35.55500667,139.65599833,-0.347, 0.182, 0.171,     0,     0,     0,     0,     0,     0,359.438
2598,1,14:01:49,35.55500667,139.65599833,-0.471, 0.219, 0.062,     0,     0,     0,     0,     0,     0, 359.0
2653,1,14:01:49,35.55500667,139.65599833,  0.12, 0.281, 0.333,     0,     0,     0,     0,     0,     0,358.25
2709,1,14:01:49,35.55500667,139.65599833, 0.434, 0.434, 0.259,     0,     0,     0,     0,     0,     0,357.25
2764,1,14:01:49,35.55500667,139.65599833, 0.321,  0.42, 0.273,     0,     0,     0,     0,     0,     0,356.438
2820,1,14:01:49,35.55500667,139.65599833, 0.039,  0.28, 0.219,     0,     0,     0,     0,     0,     0,355.688
2875,1,14:01:49,35.55500667,139.65599833,-0.308, 0.183,-0.003,     0,     0,     0,     0,     0,     0,355.375
2931,1,14:01:49,35.55500667,139.65599833,-0.298,  0.16, 0.096,     0,     0,     0,     0,     0,     0,355.062
2985,1,14:01:49,35.55500667,139.65599833,-0.076, 0.074, 0.034,     0,     0,     0,     0,     0,     0,354.938
3042,1,14:01:49,35.55500667,139.65599833, 0.271,-0.051,-0.014,     0,     0,     0,     0,     0,     0,354.938
3096,2,14:01:49,35.55500667,139.65599833, 0.196, -0.14, -0.15,     0,     0,     0,     0,     0,     0,355.188
3150,2,14:01:49,35.55500667,139.65599833,-0.088,-0.249,-0.089,     0,     0,     0,     0,     0,     0,355.688
3205,2,14:01:49,35.55500667,139.65599833,-0.429,-0.163,-0.192,     0,     0,     0,     0,     0,     0,356.125
3259,2,14:01:49,35.55500667,139.65599833, -0.45, -0.09,-0.158,     0,     0,     0,     0,     0,     0, 356.5
3314,2,14:01:49,35.55500667,139.65599833, -0.11, 0.148,-0.183,     0,     0,     0,     0,     0,     0,357.312
3369,2,14:01:49,35.55500667,139.65599833, 0.244,-0.047, 0.062,     0,     0,     0,     0,     0,     0,357.25
3424,2,14:01:49,35.55500667,139.65599833, 0.273,-0.032,-0.031,     0,     0,     0,     0,     0,     0,357.375
3480,2,14:01:49,35.55500667,139.65599833, 0.179, -0.03, 0.037,     0,     0,     0,     0,     0,     0,357.312
3535,2,14:01:49,35.55500667,139.65599833, 0.009, 0.031,  0.06,     0,     0,     0,     0,     0,     0,357.188
3590,2,14:01:50,35.55500667,139.65599833,  0.07, 0.017, 0.063,     0,     0,     0,     0,     0,     0,356.938
3646,2,14:01:50,35.55500667,139.65599833,-0.077,-0.032,-0.023,     0,     0,     0,     0,     0,     0, 357.0
3700,2,14:01:50,35.55500667,139.65599833,-0.081,-0.036,-0.014,     0,     0,     0,     0,     0,     0,357.062
3754,2,14:01:50,35.55500667,139.65599833, 0.017, 0.038,-0.018,     0,     0,     0,     0,     0,     0,357.125
3809,2,14:01:50,35.55500667,139.65599833,-0.039, 0.022,   0.0,     0,     0,     0,     0,     0,     0,357.188
3862,2,14:01:50,35.55500667,139.65599833, 0.022, 0.034, 0.008,     0,     0,     0,     0,     0,     0,357.125
