0,-5.3191754460262635,2.5419459231387744,7.579916840111866,1.7627926754241197,5.0722283071644165
-74.0,-78.0,-79.0,-77.0,-79.0,-79.0,-79.0,-75.0,-75.0,-78.0,-77.0
-86.0,-80.0,-78.0,-81.0,-83.0,-79.0,-81.0,-82.0,-78.0,-78.0,-82.0,-75.0,-86.0,-93.0,-74.0,-72.0,-73.0,-74.0,-74.0,-78.0
1,-6.465994798095079,7.421060809722168,8.894029543055641,1.6209565077447325,1.479019945774904
-81.0,-80.0,-80.0,-78.0,-78.0,-78.0,-79.0,-77.0,-81.0,-81.0,-80.0,-81.0,-83.0,-78.0,-81.0,-77.0,-81.0,-78.0,-81.0,-80.0
-83.0,-79.0,-80.0,-82.0,-80.0,-79.0,-81.0,-84.0,-81.0,-78.0,-82.0,-82.0,-81.0,-83.0,-81.0,-83.0,-81.0,-81.0,-82.0,-82.0
2,-6.484375152725977,12.488796706719068,5.842543978405174,0.9205976319760985,1.3369741957120937
-74.0,-75.0,-74.0,-75.0,-74.0,-75.0,-75.0,-73.0,-73.0,-72.0,-73.0,-73.0,-74.0,-73.0,-73.0,-74.0,-74.0,-75.0,-75.0,-75.0
-73.0,-75.0,-77.0,-77.0,-77.0,-75.0,-74.0,-75.0,-78.0,-75.0,-75.0,-74.0,-77.0,-75.0,-75.0,-77.0,-77.0,-75.0,-77.0,-77.0
3,-5.149979902592231,17.312132819762464,10.017922356781057,2.211779093626389,3.096772513440404
-80.0,-81.0,-82.0,-84.0,-79.0,-81.0,-79.0,-77.0,-77.0,-79.0,-79.0,-81.0,-83.0,-81.0,-82.0,-81.0,-83.0,-85.0,-84.0
-81.0,-82.0,-80.0,-81.0,-81.0,-81.0,-84.0,-81.0,-85.0,-78.0,-82.0,-80.0,-81.0,-86.0,-83.0,-84.0,-88.0,-90.0,-88.0,-86.0
4,-0.07499084921563225,17.6431271061426,6.283743395017376,1.57797338380595,1.8567444627627139
-75.0,-77.0,-75.0,-77.0,-75.0,-77.0,-77.0,-74.0,-75.0,-78.0,-77.0,-74.0,-73.0,-75.0,-75.0,-75.0,-74.0,-74.0,-72.0,-73.0
-79.0,-78.0,-79.0,-78.0,-78.0,-78.0,-75.0,-75.0,-75.0,-79.0,-79.0,-77.0,-75.0,-77.0,-75.0,-75.0,-74.0,-77.0,-73.0,-75.0
5,4.993335805282893,18.096328969386065,3.331792593912244,0.47696960070847283,0.7681145747868607
-67.0,-66.0,-67.0,-67.0,-67.0,-66.0,-66.0,-67.0,-67.0,-67.0,-67.0,-66.0,-67.0,-66.0,-66.0,-66.0,-67.0,-67.0,-67.0,-67.0
-68.0,-68.0,-69.0,-69.0,-68.0,-68.0,-67.0,-68.0,-68.0,-69.0,-68.0,-68.0,-68.0,-69.0,-67.0,-67.0,-67.0,-68.0,-68.0,-70.0
6,9.993002892524208,17.919939460077845,3.507221092715242,0.581334790378277,0.9420721840708386
-68.0,-67.0,-67.0,-67.0,-68.0,-68.0,-67.0,-68.0,-67.0,-68.0,-68.0,-67.0,-67.0,-66.0,-67.0,-68.0,-68.0,-67.0,-67.0
-70.0,-68.0,-68.0,-69.0,-68.0,-69.0,-70.0,-67.0,-70.0,-68.0,-69.0,-67.0,-69.0,-69.0,-68.0,-70.0,-70.0,-69.0,-69.0,-68.0
