0,-10.90978872254463,3.576232619018508,14.537830663449292,0.5,0.5
-86.0,-87.0
-87.0,-88.0
1,-12.15121138820569,8.435074936197987,21.562975972688527,1.0,1.5
-93.0,-91.0
-91.0,-94.0
2,-12.48007117310263,13.493856760455252,28.099216839537977,0.5,3.0
-95.0,-94.0
-94.0,-100.0
